row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
82b5079f4a14ba,3.548914685536441,cat_0,1.213538472226161,,cat_4,cat_2,0,cat_1,0,0
83374fb201ba1a,1.8679613573021032,,-0.018980463456388152,5,cat_6,cat_6,0,,1,0
835c01edbb153c,3.6543521986793666,,-1.363365055395628,0,cat_6,cat_6,1,cat_6,0,0
83c888ed302988,1.020207946023747,,0.8323921337883716,0,cat_0,cat_1,3,cat_0,0,0
84618dcfdb49b9,0.512302801363938,,0.896829160500547,0,cat_4,cat_5,0,cat_3,4,1
85bb621613f3eb,-3.7969470933622955,,1.6141767459168652,,cat_6,cat_5,0,cat_0,1,1
85f4906fff7aff,-2.776180316180286,,0.5500986170016068,2,cat_3,cat_4,2,cat_6,1,0
86319aad1de9d9,-2.302430549833899,,1.2248215027850036,1,cat_4,cat_2,0,,0,1
867de92c803562,-3.8231246536971195,cat_4,0.43063736261125296,0,cat_4,,1,cat_1,0,1
86b2e2121374a8,-0.8104210430605945,cat_4,1.0633542767055744,0,cat_4,cat_5,0,cat_0,3,1
86f64010b694f8,0.7392266220138077,,-0.655374771207014,,cat_2,cat_4,0,cat_3,3,1
8701fcc6e6b406,-2.7692879177942222,cat_6,-0.07625049646548701,0,cat_1,cat_4,0,cat_3,1,1
878d150ca90edd,0.34940995850883766,,0.8707871183984777,0,cat_4,cat_3,0,cat_3,0,1
8825fe6183d41c,-3.7508739411270864,,1.4728642134739776,,cat_5,,0,cat_5,6,1
88744864c8d1cd,-1.2245272727820358,cat_5,,4,cat_0,,0,cat_5,12,1
8965432a2a2c20,3.392382935794977,,1.1738292556470085,0,cat_2,,1,cat_1,,0
8997094eceb715,2.469724006239501,cat_3,0.5678411578679889,1,cat_3,cat_3,1,cat_6,,1
8a9f784402c848,-1.7389586375998545,,0.0896433947885229,2,cat_3,cat_0,0,cat_4,8,0
8c25c35a80a533,-0.45676906431579356,cat_6,1.1151898837797596,1,cat_0,cat_3,0,,2,1
8c7f87ee126394,0.29445877200664683,,0.6254148464893915,0,cat_0,cat_5,1,,0,0
8cc2375a5bb6d8,-2.473837283313429,cat_4,0.12678313830580257,1,cat_1,cat_5,0,cat_6,1,1
8d04e0115a5720,-0.4810460928589302,cat_5,1.536786882465126,,cat_4,cat_3,0,,,0
8dd7f1dcd9f83a,-4.7253313933662255,,-0.5150939176547693,0,cat_6,,2,cat_0,,0
8e66a3ac45e7d8,1.0019432828048047,,-0.08727860652719244,0,cat_1,,0,cat_2,,0
8f1ebd87ad4cd6,4.513488498298982,cat_2,-0.4613868707757624,,cat_0,cat_0,0,cat_0,,1
8f3c29dfed37ff,-0.0825369230022795,cat_6,0.7001295987948848,0,cat_3,cat_1,0,cat_0,0,0
8f58c61544ab28,5.161603168171283,,0.4628953236444354,0,cat_2,cat_7,2,cat_0,0,0
8fb37c478f8594,-1.488710537912607,cat_5,0.16779760409877903,0,cat_3,cat_7,0,cat_0,1,1
90e2db87e98e75,-3.953917441429251,cat_1,-3.24622319761409,0,cat_0,cat_2,2,cat_0,6,0
915b5aeaa76e6f,-2.0605949922058473,,1.0089446164124007,,cat_3,cat_3,0,,1,1
92baad36561fa1,3.2381793567188892,cat_6,-0.37781841893139767,,cat_1,cat_3,0,cat_2,1,0
934c1afd6c76e8,-0.31375909970757077,cat_1,-1.6168890476287665,0,cat_6,cat_5,0,,5,1
946ce4fac830eb,2.194498207435902,cat_1,0.968864234037276,1,cat_2,cat_5,1,cat_3,,0
94a0be14bcc7f1,2.1521292613016616,,-0.6987472217390744,,cat_2,cat_5,0,cat_0,1,0
96a481ed5a9ef0,4.045610179737894,cat_1,0.0944447342948832,2,cat_4,cat_1,0,cat_5,0,0
96c882f614d1fe,-2.5526659985005162,cat_5,-0.7910291712806894,1,cat_6,cat_2,0,cat_3,0,1
96ec1e39e4a85e,-1.6277501319252412,cat_4,,2,cat_2,cat_4,1,cat_1,0,1
9714e0b5182b46,-6.668443073365303,,3.471592605096466,,cat_2,cat_7,1,cat_6,8,1
9735bfba02c01c,-0.14815276169675862,cat_1,-0.8839247777217093,0,cat_1,cat_4,0,cat_0,1,1
97719c9b34fea8,-3.038273499323372,,1.5901084914080517,0,cat_0,cat_4,1,cat_0,1,0
97936678e31407,3.6651690105742527,,-0.9799508659465928,0,cat_1,,0,cat_1,12,0
97c8d046a8f18a,0.031216221046638903,cat_0,1.9829913888931383,1,cat_2,cat_0,0,cat_3,1,1
9802950ba5a35b,0.3675202660238991,cat_5,2.0141569538350987,0,cat_4,cat_3,0,cat_0,4,0
9981c1ad6c74a9,-1.9735299439266527,cat_6,-1.8482564377494268,,cat_4,cat_5,0,cat_3,5,1
99b9b65555a285,-1.6191433061005123,,0.7499237035803713,0,cat_6,,0,cat_0,8,0
99e71a64e152a9,3.161963314221972,cat_1,0.9505748915627515,0,cat_5,,4,cat_3,,1
9ad1d848ef2b4b,-0.29701088003032583,,-2.3915945289345055,0,cat_1,,0,cat_6,0,1
9ad54d3c7a54a4,1.776698231560211,,-0.3444103048110353,1,cat_5,cat_3,0,cat_6,,1
9b5c67ccc7bbac,-2.5108949078117124,,1.2480704830045966,,cat_2,cat_6,0,cat_6,0,0
9b6121519d7720,-0.27402839787384725,,1.943967407146272,1,cat_5,cat_4,0,cat_6,2,0
9c8f72f8bd1178,1.212243112361636,cat_4,-0.2835969303991345,,cat_6,cat_1,0,cat_2,4,0
9e7ac979f3f520,5.56242121547044,,,,,cat_3,0,cat_6,0,0
9f83245aac7db5,0.9961516805507509,,-2.196034337012296,0,cat_1,cat_3,0,cat_0,0,0
a1d0dd06e7710d,-1.956758388454149,,0.5727403273207937,,cat_2,cat_2,0,,4,0
a2637b0e401e6e,-0.18701710746956368,,0.060780326581960586,0,cat_1,,0,cat_3,4,1
a268e5a607b622,4.707995711966628,,-0.20043026950064177,0,cat_3,cat_2,1,cat_3,0,1
a2a300850b59bc,-0.4084490904662055,,1.2003684882712369,,cat_1,cat_3,0,cat_4,0,0
a307e98859e5dd,2.250448023002942,cat_3,-0.7305829178091467,1,cat_0,,1,,3,1
a319a615218554,1.8675277672589747,cat_3,0.10291490600195957,0,cat_6,cat_3,0,cat_0,4,1
a32b545e752b9c,1.665018060560179,,1.0596326428976357,,cat_4,,2,cat_3,0,1
a3326a92efa0be,-1.843708873537178,cat_5,2.1957885249652627,1,cat_4,cat_2,0,cat_3,4,1
a35b40dbdabd5d,-0.26516189494775855,cat_2,1.7471296164534293,3,cat_0,,0,cat_6,3,1
a44c4d73c28c44,1.0058370997692738,,0.359085045505093,,cat_5,,2,cat_0,0,0
a4c8df9d6cdb72,4.113101929136375,cat_3,-2.4471534127513186,2,cat_6,cat_3,1,cat_5,0,0
a4de64e784d55c,-0.6671075088613332,cat_0,,,cat_6,cat_4,1,cat_0,0,1
a51a2d4779e41b,2.7080982057862917,cat_3,0.1509464498797483,2,cat_0,cat_0,0,cat_3,,1
a597ea320f3626,2.5316375540355844,cat_2,,1,cat_5,,0,cat_3,0,1
a5a65c63bd81ff,-1.2496895591085113,,-1.5161055402693693,0,cat_4,cat_3,0,cat_1,6,1
a63b33f431a401,2.5678587318301043,,0.6190086702822354,0,cat_1,cat_1,2,cat_1,0,0
a753247fe972ef,-3.1351738831104132,cat_5,-0.7847032236524779,0,cat_4,,0,cat_0,0,0
a760febeb5179d,1.1856387775571355,,1.1837862583767251,1,cat_1,cat_4,1,cat_3,0,1
a76967b8c6e253,2.420854412538667,cat_2,,,cat_6,,1,cat_0,3,1
a892dd08b9ba40,0.0996226462382599,cat_3,,0,cat_4,cat_5,1,cat_3,0,1
a9808d50ca72fa,2.7133235716904665,,1.1875680445771906,,cat_2,cat_6,0,cat_1,,0
a99c3a4fc4d1e8,-0.5970846693524692,cat_0,0.6266516363945578,2,cat_6,cat_4,0,cat_6,1,0
aa3377c8ef11dc,0.871348113281154,,2.194212190797622,0,cat_2,cat_0,0,cat_3,0,1
aad2ac88f20ff7,3.7103585917523105,cat_1,,0,cat_0,cat_4,1,cat_0,0,0
aad366375c60ac,1.0957955043715033,,,3,cat_2,cat_1,0,cat_3,1,1
aaf728740808c8,-3.5571758348126092,,-2.244418801728835,,cat_0,cat_0,0,cat_0,0,0
ab1998ed903f97,6.067746184815429,cat_2,-0.09108669789952906,0,cat_2,cat_2,2,cat_1,1,0
ab5684f8733bdc,-3.264810762952955,,-1.051672346718383,,cat_4,,0,cat_3,0,1
ab769a4e43297e,1.8293413285288265,,-1.1849673456308059,,cat_5,cat_3,0,cat_4,3,0
ac0c96a4ec95a6,4.119933100098346,cat_2,0.2516907199570213,0,cat_1,cat_0,0,cat_3,,1
ac3be73b2420b9,3.7071984061611136,,-0.5596796233700629,1,cat_0,cat_4,0,cat_1,2,1
ac833d76f96745,-5.216050867247212,,-0.6048233343129039,0,cat_3,,0,cat_0,1,1
acc6e06151ac39,-2.60478766980114,cat_5,-0.014827531628100465,0,cat_4,cat_7,0,cat_0,0,0
ad39cbf61fe700,-2.3729660064397495,cat_2,2.162693121121457,,cat_1,cat_1,1,cat_1,3,1
aecadff006cf52,3.2621082706770466,,,,cat_3,cat_0,1,cat_3,0,1
aedd98a9a6bce4,0.6862631828971388,cat_0,0.28650722604927903,,cat_5,cat_5,0,cat_0,5,0
af7bd3a2a99731,-3.7688018076666476,cat_1,,1,cat_0,cat_1,2,cat_4,0,0
afc4f881c62d4c,-0.2984020003341251,cat_2,0.42177043726681185,1,cat_0,cat_1,0,cat_0,0,0
afdace92a8fb60,1.991702618262019,cat_5,-0.5266202683042781,1,cat_4,cat_4,0,cat_3,0,0
afe29055eb25cb,4.758537472732095,cat_2,0.9272975374028822,,cat_4,cat_3,0,cat_3,4,0
b0e10fc6eeed2f,-3.042948463595819,cat_5,0.36701418702346744,1,cat_6,cat_7,,cat_5,0,0
b189fc3d2443e4,5.381946318891243,,-1.1568389296633268,3,cat_0,,0,cat_2,1,0
b28cb88d55224f,4.541064340857407,cat_1,-1.1004446775626409,0,cat_3,,0,cat_4,3,0
b29f50f95ccad3,3.383148677128944,cat_1,0.003976748160986421,1,cat_0,cat_0,0,cat_3,1,1
b40df9985e6cb8,-0.5405606165571364,,0.6738991468745408,0,cat_0,cat_0,1,cat_6,0,0
b4326a52ef54ec,1.5589159719016084,,0.09698085943435597,3,cat_0,,0,cat_4,1,0
b471ffe5528f0f,-2.3665085694436443,,1.206158357058529,0,cat_2,cat_0,1,cat_3,,1
b4865c6f95881c,-3.073117123106592,,0.4619124088234705,,cat_1,cat_6,0,cat_3,0,1
b53e5a477ca950,-0.5508073126510286,,-0.1213682528481124,1,cat_5,cat_4,3,cat_4,0,0
b5c10ca4eae1e1,-2.609588643417429,,0.6163615890990539,0,cat_1,cat_0,0,cat_3,0,1
b5ebf26f74d725,3.915358086737549,cat_6,,,cat_5,cat_1,0,cat_0,,1
b62c054c9c7bb7,0.2950009635781041,cat_4,1.7741957724986182,0,,,1,cat_2,0,0
b68c35e1fe343a,-4.151369826401043,cat_5,0.19066902267496844,0,cat_0,cat_2,0,cat_5,,0
b8fff1f0dfdc52,2.189395508775954,cat_3,-1.5068089343217737,1,cat_3,,1,cat_6,1,0
bac68772df455f,0.12070390627396588,cat_2,0.00324017703411289,1,cat_6,,0,,0,1
bb202256cbda9f,1.952067102988945,,0.10379084819971907,3,cat_0,cat_1,0,cat_3,,1
bb7f0a3aab1ac5,-0.8319849600493046,cat_4,0.06750353005787851,0,cat_5,cat_2,0,cat_5,4,1
bb8635e296d744,-3.086113390446526,cat_6,-1.027987918364422,,cat_5,cat_2,0,cat_6,9,0
bb8ad643f2cc3a,2.059517695194021,cat_3,-1.382089834598146,4,cat_4,cat_2,2,cat_6,0,0
bbed2ceb1ef6ad,-0.8433446587769379,cat_5,0.3429260611848044,0,cat_1,cat_7,1,cat_2,,0
bd652222e1e96b,-1.7237275728099797,cat_4,-0.30798589565225354,0,cat_5,cat_6,0,cat_5,11,0
be5ee6dd18e8fe,-5.160663308822935,cat_5,1.1294920456109507,1,cat_0,cat_4,0,cat_3,2,1
be6af5c9f95076,-4.880985439374095,,1.7738278603932096,,cat_2,cat_7,1,cat_6,0,0
bef3c0e3f90ffd,4.909163863111329,,0.5151698902546731,,cat_4,cat_7,0,cat_4,1,0
bfe8dcfa274806,-0.9786724773159292,,-2.5684286290657483,2,cat_6,cat_1,0,,0,0
c0792d030ec132,0.4598602363965535,,-0.9931554386620576,0,cat_4,cat_3,0,cat_0,0,0
c0c26251b4b610,-0.3026193833956309,cat_6,1.0220511497423652,0,cat_5,,0,cat_1,,1
c1b8851ce5bf0c,-3.0401952685700113,,1.5671923578267188,0,cat_1,cat_7,1,cat_2,1,1
c1c711a534f8d9,1.7113565335423755,cat_5,0.5350076580495975,0,cat_1,cat_2,0,cat_4,1,1
c2211733780a13,-2.5264923272995343,cat_3,-0.150629872206354,,cat_6,cat_1,0,cat_2,2,1
c32a7e8e6e4150,-1.0701901928085875,cat_3,,1,cat_2,cat_0,2,cat_5,,0
c334b6592e7987,3.35816842575859,cat_6,0.07876003641689622,0,cat_1,cat_1,0,cat_0,,1
c3a046b79d6707,4.286712127322227,cat_2,0.8527127193774091,0,cat_0,cat_7,1,cat_0,,0
c40b3a42d81bbe,-3.121573142582191,cat_6,-0.43935349087371045,0,cat_4,cat_1,1,cat_3,0,1
c417b04e1f2e43,-2.4216920645397733,cat_4,-0.388004150494645,0,cat_6,cat_6,0,cat_0,1,0
c454978bf75f2e,4.919008747426421,,0.9783384682365205,0,cat_6,cat_5,2,cat_0,0,0
c4a281aea95eb6,6.529555432441348,cat_5,-0.5746654665078771,1,cat_6,cat_0,0,cat_3,0,1
c4bebc8da2bf69,1.1745660273150218,cat_1,-2.4056840151620524,,cat_1,cat_1,0,cat_5,7,0
c60b2985780a11,5.326189533481587,cat_2,0.21596974185085296,0,cat_5,cat_0,0,cat_0,0,0
c6ccbc5cf81f2a,-3.5823802337698174,,-0.6377795307428089,0,cat_6,cat_3,0,cat_3,0,1
c71619a62bb447,1.7486443656842454,cat_6,0.8597564571424376,2,cat_1,,1,cat_6,0,0
c9110a4c04ae22,2.385939753815396,cat_4,0.8021868777160361,0,cat_2,cat_3,2,cat_2,1,0
c97c66dab6e5f5,2.2695905473387805,cat_0,0.8999797593632817,0,cat_3,cat_1,2,,0,1
ccd6ec75519c91,1.6268823923306654,,0.5897550530040042,0,cat_6,cat_1,0,cat_2,0,0
cd13821484f929,3.9599255195402576,,0.06122765853828299,0,cat_0,,0,cat_3,1,1
cd1e1737ee5fe7,-2.0076909957237223,cat_0,1.479126173171299,1,cat_5,cat_4,1,cat_4,0,1
cd55622e7b599d,5.562016920704139,cat_2,1.6541344633876998,2,cat_6,cat_2,0,cat_5,10,0
cecc869e6e2657,-0.9530831121082831,,-1.4635247632090087,0,cat_3,,0,cat_1,9,0
ced6bed12b48c1,1.5523632986413363,,-1.0171203276784677,2,cat_4,cat_5,0,cat_4,2,1
d0946745b91418,2.1641402126795906,cat_5,-0.30379691825390265,,cat_5,cat_1,0,cat_5,1,0
d0a3638acda901,2.9582609296894566,cat_2,1.3604864483409453,1,cat_6,cat_0,0,cat_6,0,1
d15f6768183637,4.186073222780146,,0.41188748144884213,,cat_0,cat_1,2,,0,0
d1be5a37b91e51,0.251372317466505,cat_4,0.029021888911777857,,cat_1,cat_6,0,cat_4,3,0
d20fe78b1a32bd,-1.280375098525032,cat_0,0.8304774194408545,3,cat_3,cat_4,1,cat_3,0,1
d23e50217eef89,-1.3896291345619218,,1.1140132101150222,2,cat_2,,0,cat_3,,1
d27955112d5477,0.8303202250553471,,-1.2417670174922235,0,cat_4,cat_5,0,cat_1,2,1
d3224e5086570a,0.4178217557055872,cat_6,,0,cat_4,cat_0,1,cat_3,0,1
d3b27af6d7db04,-0.16956083084606544,,0.8212260548413487,1,cat_3,,0,cat_1,,0
d4640a96336cca,-0.4863987831132608,cat_2,1.52174535676656,,cat_6,,0,cat_3,0,1
d4d631d80df8f2,4.679079073592308,cat_6,,,cat_4,,0,cat_5,1,0
d869a408dfb861,-2.787961240267895,cat_4,0.6190662174654573,0,cat_1,cat_2,0,cat_5,0,1
da7ed7c86560d6,3.464108274896772,cat_5,0.6575891788921799,0,cat_1,,0,cat_0,2,1
dad52e9bd6218b,-3.66753285631716,cat_6,,,,,0,cat_6,,1
db5967099b112b,-0.26606275934119283,cat_1,-0.6963298519686351,0,cat_3,cat_1,2,,,0
db8cff4eeaad4c,-3.608133245556325,cat_5,-0.5191562052137944,,cat_6,cat_0,2,cat_3,0,1
dc73023d342dab,1.8969614616102042,,,,cat_2,cat_0,1,,0,1
ddc2aebe1b253e,1.0737725568626089,,0.3537339938320346,,cat_5,cat_1,0,cat_5,0,0
de82fb314b5323,1.8143400800554113,,-1.3368086247275397,1,cat_0,,1,cat_2,0,0
deae0b21f9a4e2,-1.4330472846943418,cat_3,,3,cat_0,cat_6,0,cat_6,0,1
dec46bce98dff3,-0.642035344729266,cat_2,1.6345229608246874,1,cat_2,,0,cat_2,1,1
dfbe4d581176f1,-0.1982110219792037,,0.6922112544466159,,cat_1,,0,cat_5,0,1
e025b1d629e936,-2.142284116664157,,1.3089236960410133,0,cat_2,cat_5,0,cat_2,1,0
e068057ef1671e,2.4246237859175435,cat_2,0.2932404551590799,1,,,0,cat_5,,1
e1fceeafceb47f,-0.7037738085397556,cat_0,-0.18620695239504303,,cat_1,cat_1,0,cat_0,,1
e22b1482bbc89a,-2.4757021510406574,,-0.1996671745413363,1,cat_4,cat_4,0,cat_6,2,0
e2d9b4fef9b0c4,3.003878212353211,,0.19568189373426265,0,cat_2,,2,cat_0,1,0
e33cedf947751a,-1.3771612472270807,,-0.5380651372031722,2,cat_6,cat_5,0,cat_3,0,0
e429ccd52357c9,-2.800159628356953,cat_5,3.0021329455889325,,cat_2,cat_7,0,cat_0,6,0
e5fc102a6e5550,-2.1465346314957636,cat_0,1.1028600287705623,1,cat_4,cat_4,2,cat_0,,1
e60300d431624d,-0.16060807968567858,,-0.01364446355500576,0,cat_4,cat_6,0,cat_3,0,1
e6289a1c93bde7,-1.7694731845470777,,1.1454307385220046,,,cat_6,1,cat_6,,1
e6bfcc648dedc2,2.881341798124998,cat_3,1.3017630388780328,0,cat_1,cat_6,0,cat_3,7,0
e72dbc7f63a694,-2.408506530716112,cat_0,,1,cat_3,,1,cat_6,0,0
e77d91ba746783,-0.9544194471554774,,0.6809223380620414,2,cat_4,,0,cat_4,0,0
e79bb984b5f009,-1.4307020661997236,,2.7914000321190087,1,cat_5,cat_2,1,cat_5,0,1
e7b9016d82776e,-6.523355960421246,cat_3,-1.4923949969879344,,cat_6,cat_3,0,cat_0,,1
e80214171de34a,4.530724085238573,cat_3,-1.4857057642272586,,,,0,cat_3,,1
e83d2cb86e8f40,-0.2869620142708831,cat_1,-0.055304619948912226,3,cat_3,cat_2,1,cat_3,0,0
e8c41e628712e3,0.8284310265934625,,0.39752340113936924,,cat_2,,1,cat_1,0,0
e95c6392f5b17e,-1.047209272799071,cat_5,1.3743938660676818,0,cat_6,cat_0,0,cat_3,3,1
eaf675d4d0a08c,-0.39715706719348254,cat_1,,,cat_5,cat_1,2,cat_6,0,1
eb17ba97b0c17b,-1.7616217140949202,,-0.3009923192332554,2,cat_2,cat_1,0,cat_6,0,0
eb3a3eab15ec8d,-2.7817371042943626,cat_5,-1.7583537346381932,1,cat_2,cat_4,0,cat_1,0,1
eb7c6e1e57cb19,2.6899010103345407,cat_2,-0.3124308577347666,,cat_6,cat_3,1,cat_1,0,1
eb80d398776894,-0.9985815310804413,,,0,cat_3,cat_5,1,cat_4,0,0
ebc62d551b19b5,4.157365305346348,,,,cat_3,,0,cat_3,,0
ed4e26a652627d,7.111290115449673,,0.9269139568477929,,cat_1,cat_7,0,cat_4,,0
ed584540fd4a3a,7.798174388443002,,0.5491753230065104,0,cat_0,cat_5,2,cat_0,0,0
ede3d6ed2077ef,-0.04301466300934875,cat_0,0.45171990528214545,1,cat_4,cat_0,0,cat_6,1,0
ee14cde0e43473,-1.619956895352097,cat_4,0.7636836209930402,0,cat_4,,0,cat_2,1,0
ee2d8431e9f1bb,-0.34587103748327586,cat_5,,,cat_5,cat_3,1,cat_3,0,1
ee833f120f3caa,6.336973804167179,,-1.120034922961513,0,cat_5,cat_4,1,cat_3,0,1
ee8a9a04374300,0.20294736525863888,cat_4,0.5312864226290808,0,cat_1,,0,cat_0,,1
eea8304e66eb64,5.0890698509956245,,1.3385379613009798,,cat_5,,0,,7,1
eed2a28b299a21,-5.037807897275508,,0.31003655282028925,,cat_2,cat_2,0,cat_3,3,1
ef1ccebd846ac2,3.210868416208677,,1.0087017091891197,,cat_3,cat_7,0,cat_4,,1
f0220ddfbc0627,0.44608949468632164,cat_3,-1.7813832275698194,2,cat_0,cat_1,0,cat_5,0,0
f02cd8b555147c,-1.8830757356631072,cat_0,0.578264984675316,1,,cat_0,1,cat_1,0,0
f03ce5cc6c02f2,0.5302510812584181,cat_3,-1.0681511452890553,0,cat_5,cat_5,1,cat_2,0,1
f097467a68af9c,0.7400056659002394,cat_3,-1.0884075342947255,1,cat_0,,3,,0,0
f10b13adf67a9f,5.002597459552849,,0.9039803197458858,,cat_0,cat_5,0,,1,0
f142399c0ec238,-0.9291379259372152,cat_6,1.40977729812821,,cat_4,cat_0,0,cat_5,0,1
f2763309fd97f2,-2.291284738513494,cat_0,,0,cat_3,cat_0,0,cat_0,0,1
f2b8f913290dd1,-1.651739343027079,cat_3,0.37576439983291965,0,cat_0,,0,cat_4,5,1
f32fbce139585f,-1.5293976343685927,cat_2,1.1934424650306812,0,cat_3,,0,cat_6,0,0
f34e6f5c12c006,-2.0108353933755683,cat_0,,0,cat_4,cat_3,0,cat_0,1,0
f356eb08c642d2,-1.943544384283769,cat_0,0.4429777679223736,1,cat_3,cat_1,0,,,1
f4b39a390f1608,0.8189439161015977,cat_1,-0.935465484915651,0,cat_6,cat_3,0,,,1
f63645d19bed60,3.3952426527013597,,0.6980518185706959,0,cat_5,cat_3,0,cat_4,1,1
f6932e5b70acee,2.3014488001132793,cat_4,0.08251005655856014,0,cat_2,cat_5,2,cat_3,0,1
f6a004c0706a45,1.6788832823669406,,1.1871412131661794,,cat_5,cat_0,0,cat_0,4,0
f79bf788392c52,-0.4767678176253394,cat_4,1.4220872142582106,,cat_4,cat_7,1,cat_0,0,1
f805c10bf64d52,-1.8107373808594764,,-1.0914461604107135,0,cat_6,cat_6,0,,1,1
f842884cb8f715,1.365638647751513,cat_1,0.26349868711640745,,cat_1,,0,cat_0,1,1
f90b613657bb1a,5.053558896826262,,1.304007146199961,0,cat_6,cat_7,0,cat_3,5,1
f93d6daf4a9f4f,1.0308799577768935,cat_1,-0.6336106462374511,,cat_6,,2,cat_4,1,0
f972707faa2dc0,-0.256259769845808,,-2.2869707431873927,1,cat_6,,0,cat_5,0,0
fa25ff2c248b57,-4.013824111488036,,2.413928629339525,,cat_2,cat_6,1,cat_3,5,1
fb609a26481ec1,0.38569401577164975,,-1.6646378916596536,,cat_5,cat_2,4,cat_3,,1
fb778b241ff97a,6.350721591457228,cat_1,0.5379626945936138,2,cat_1,,0,cat_1,1,0
fbd72fc301fda7,-0.3219334321040875,cat_3,,2,cat_4,cat_2,3,cat_5,0,0
fc6e4bb7fcc23d,-2.0950133224019774,cat_0,-0.010299369967821326,2,cat_1,,0,cat_3,0,1
fc8b8b19763212,-2.6885655918309403,cat_2,1.0245155497476195,0,cat_1,cat_0,0,cat_6,0,1
fccb2263ada89d,-2.4134734639116373,cat_0,0.6889048381803342,0,cat_1,cat_6,0,cat_4,1,0
fcfbba34072b46,0.427348662471895,,0.9515521246731808,,cat_2,cat_2,1,cat_0,0,1
fd16e287960678,0.5152240395589551,cat_5,0.3260920262085306,,cat_6,cat_7,1,cat_0,1,0
fd91b2b8a38e1e,-0.5643801378617486,cat_5,-0.10458195455283059,1,cat_0,cat_3,0,cat_5,,1
fdcf80f76d5fc2,3.855442664119276,cat_2,1.7555500603211225,0,cat_0,cat_6,2,cat_3,,1
fdd241b411adbe,0.6583563651746374,cat_6,-0.012874605598053979,0,cat_0,cat_0,0,,5,1
ff6398e94ee7d2,6.546739332503605,,0.9756879651115109,,cat_3,,1,cat_5,0,1
ffb8d362840936,0.007310962091716,cat_6,,0,cat_2,cat_5,0,cat_0,7,1
