row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
2777b6658c4e3af,0,cat_4,0,39,cat_2,cat_1,,4.344723672553976,0,cat_6,0.18598438046131427,17,3.4117611408609663,0,1,ord_3,,0,1
2783b559a48d1fa,0,cat_1,0,1,cat_1,cat_1,cat_0,-0.7856958780880909,,cat_1,0.17998871165084435,3,0.6124096007318502,0,9,ord_1,cat_0,0,0
279d4c0adc0c4ae,0,cat_3,9,5,cat_1,cat_0,,-5.06373439860544,38,cat_5,0.011903046881271778,4,2.0645770744027168,71,10,ord_3,,7,0
27a1068bd690358,0,cat_4,0,30,cat_1,cat_1,cat_2,0.3616081516060866,0,cat_0,0.3321157884987693,4,1.4852065251205575,4,9,ord_5,cat_2,1,1
27c20048e0e4972,0,cat_2,,36,cat_2,cat_0,cat_1,0.5715173714838744,47,cat_5,0.4344223194657806,10,-4.83067266767723,0,6,ord_0,cat_1,0,0
27cb7032d0f8ba8,0,cat_3,32,11,cat_1,cat_0,cat_1,0.8992203812589796,22,cat_3,0.4292836907974308,4,1.7151712047553922,8,8,ord_3,cat_1,0,0
27d16ad89ab34cb,0,cat_1,20,39,cat_2,cat_1,,2.1885157452433095,0,cat_6,0.3638198866813149,13,1.5599084264856031,1,3,ord_2,cat_0,0,1
27e65656d315465,1,,0,17,cat_0,,cat_0,1.6879135691680904,14,cat_5,0.16194662668800214,2,1.568761431722594,1,,ord_0,cat_1,0,0
27fd8ced0d13c62,0,cat_0,17,76,cat_0,cat_1,cat_1,-3.7586160599922342,0,cat_6,0.002191546618478344,13,-1.835296552984207,30,6,ord_3,cat_0,0,0
282e1e207f31ab2,0,cat_4,,22,cat_0,cat_0,,1.8716748102853191,0,cat_1,0.08367552705412887,14,-1.860687182321841,0,4,ord_1,cat_2,0,1
28623a338e444ac,0,cat_4,0,17,cat_0,cat_0,cat_0,-0.41323630679387324,,cat_2,0.27835571578360396,24,-4.415326918304628,0,2,ord_2,,0,1
2866dcca559681b,0,cat_4,14,28,cat_0,cat_0,cat_1,-0.2024896865794772,,cat_1,0.497781805816395,0,-0.9374737063006165,5,,ord_5,cat_2,0,0
2889bb93173f61e,0,,0,30,cat_1,cat_0,,-0.6147392860451217,,cat_2,0.22652954171217818,14,-3.1917555547935894,92,9,ord_3,,0,0
28ad3ab26fd4261,0,cat_3,,19,cat_1,,,0.7553235010651858,,cat_3,0.34759540207336737,5,-0.20175899327403024,2,11,ord_2,,0,0
28b0bec248a3c75,0,cat_4,0,46,cat_0,cat_1,,0.6096871416352858,0,cat_6,0.21995760056283514,17,-0.9514140127019891,1,5,ord_2,cat_2,0,1
28c592faddbd18d,,,0,48,cat_0,cat_1,cat_0,-1.2264699395951881,,cat_2,0.13744852673791694,13,-1.5914819483415665,0,4,ord_2,,0,1
28d5a678d1902d6,0,cat_4,0,17,cat_0,cat_1,,-1.9782984355206366,0,cat_1,0.019007588896958555,14,1.1192148096504408,0,0,ord_5,cat_2,0,1
28f21ef5ece40d1,1,cat_0,0,18,cat_1,cat_0,cat_0,3.5294462414070065,,cat_0,-0.006518627617460453,9,2.621091406255457,2,9,ord_1,cat_1,0,1
2916b5568c632e5,0,cat_1,63,56,cat_0,cat_1,cat_2,-0.24654380731313974,,cat_1,0.4560813200287064,6,4.1533583880597975,6,7,ord_3,,0,0
29210b78eb1533f,0,cat_2,0,46,cat_1,cat_0,cat_2,4.4856695223939065,0,cat_1,0.020648288850621588,10,1.5053001976103515,8,9,ord_1,cat_0,0,1
292ee007eb2c5c4,0,cat_3,0,1,cat_1,cat_0,cat_1,-6.220809783345956,0,cat_2,-0.11513221304753336,12,3.666693311776942,39,4,ord_3,,0,0
294408138c155d1,0,cat_1,0,25,cat_2,cat_1,cat_2,1.3220315717150894,33,cat_6,0.3742784766423914,17,2.7562588449062684,0,2,ord_2,cat_1,1,1
295283c1d68c62c,0,cat_0,0,125,cat_1,cat_1,cat_0,-0.4831501107841166,,cat_3,0.33346006549560475,26,-2.5481130247549553,17,1,ord_3,,1,1
295869c2386e276,0,cat_1,,3,cat_2,cat_1,cat_0,3.830681195110302,3,cat_5,0.31816539910244646,21,-0.7727270809728477,3,5,ord_2,cat_1,1,1
295b7f05d283f9e,0,cat_1,0,52,cat_2,cat_1,,-1.80901178318817,,cat_5,-0.17249491077452433,8,-0.3084060728733815,20,9,ord_1,cat_2,0,0
298fe74e72cebf7,0,cat_3,0,35,cat_2,cat_1,cat_3,0.015395431567353679,27,cat_5,0.28186329446921965,20,0.7241068241919333,0,0,ord_3,,0,1
299d9efaa2298bc,0,cat_3,0,12,cat_2,cat_1,cat_1,-3.2357679753798223,,cat_5,-0.09103034064098561,3,2.4135725743965395,6,8,ord_1,cat_0,0,0
29c7f679060597b,1,cat_0,7,36,cat_2,cat_0,cat_2,1.0953146957007471,,cat_2,-0.02627616461064689,8,1.2597011206950406,1,3,ord_2,,0,0
29df84e2d9802fc,0,cat_3,0,20,cat_0,cat_0,cat_0,-1.2071563294251588,,cat_5,-0.03563803230576432,5,-1.3214085160451357,30,,ord_3,cat_2,0,0
29fc633f8ed6008,1,cat_4,,63,cat_0,cat_0,cat_3,2.1299293786408264,,cat_4,0.48308796770039486,11,-0.19515010014408177,0,0,ord_2,cat_0,0,1
2a1a70768f97d9d,0,cat_3,0,7,cat_1,cat_1,,-0.5336396215200352,0,cat_0,0.1487091532938347,18,-3.495613396063731,1,5,ord_2,cat_1,1,1
2a3c247b1526f2d,0,cat_3,0,7,cat_2,cat_0,cat_0,1.271839164118507,1,cat_2,0.23517098336849027,13,-3.211543016603323,0,2,ord_0,,0,1
2a3e1a2293ec7a0,0,cat_4,0,13,cat_0,cat_0,cat_2,0.46338864124211665,39,cat_5,0.3402678313091151,8,-1.6563201291617116,0,5,ord_2,cat_2,0,1
2a4003d36fa2c1d,0,cat_4,64,14,cat_0,cat_1,,-0.7766602628510395,96,cat_1,0.521802656619805,19,0.46382607307268575,0,2,ord_5,cat_1,3,1
2a6ed29eb8ce0fe,0,cat_3,0,9,cat_2,cat_1,,0.2788656480491639,54,cat_5,0.18133784514786935,11,1.0276874130571705,0,7,ord_1,cat_2,0,0
2a7be8391c6e195,0,cat_0,0,16,cat_1,,cat_0,0.9158147382046252,,cat_6,0.15433651304152798,7,1.3391065739443102,24,10,ord_1,cat_0,0,0
2a7e7c2685a9cde,0,cat_1,0,14,cat_2,cat_0,cat_3,3.7922478850157084,0,cat_0,0.35144758542478516,29,-1.204708859040896,0,0,ord_0,cat_0,0,1
2a89a8a1a00ef8a,0,cat_0,0,55,cat_2,cat_0,,1.4122418006152384,58,cat_4,-0.13082930517316224,15,0.4189803646237786,1,5,ord_0,cat_1,3,1
2aac132046fa2c5,0,cat_3,0,52,cat_0,cat_0,cat_2,-0.5887615064639132,,cat_3,0.34500518755407583,6,0.2421021439537746,0,9,ord_4,,0,1
2abc7ce447e9a20,1,cat_3,25,58,cat_1,cat_1,,2.1764638008908306,1,cat_6,0.38802413937221614,15,-2.902522807957073,10,3,ord_2,cat_1,5,1
2abce3a3c431906,0,cat_4,,61,cat_0,cat_1,,-3.2472528347504737,,cat_1,-0.0263115729248651,22,2.063445266224828,0,0,ord_5,cat_1,0,0
2adbf695f148e52,0,cat_4,0,6,cat_2,cat_1,cat_1,-1.0620859237206624,,cat_4,0.01789689589279817,15,2.846146348372443,1,5,ord_0,,0,0
2aebd4cf6f68e80,0,cat_4,0,16,cat_0,cat_1,cat_0,-1.5614320351889641,,cat_1,-0.0678819330773286,17,-0.1307075916712908,2,1,ord_3,,0,1
2af9c41fd1bccda,0,cat_4,0,13,cat_2,cat_0,cat_1,1.6381180609373496,20,cat_2,0.31970205724401823,17,-3.0169761966261373,0,6,ord_5,,0,1
2b06ec3f46382b6,1,,23,58,cat_1,cat_0,cat_2,1.059241774255829,,cat_3,0.2929216019723956,1,3.1540413935939555,4,13,ord_5,,0,0
2b0cd2dd72d2952,0,cat_4,,76,cat_1,cat_1,,-1.556274036464313,,cat_3,0.28171603018844,12,-0.9386885988923067,6,2,ord_3,,0,1
2b0d6c19c8d1ec1,0,cat_3,2,63,cat_2,cat_0,cat_0,1.4770931457716694,,cat_2,0.362616417764388,12,-2.06096062541771,0,1,ord_2,,1,1
2b188162fe984a1,0,cat_1,,16,cat_0,cat_1,cat_1,-4.9222712636873425,,cat_3,-0.0296179825344585,9,-3.2262411801989845,18,7,ord_3,cat_1,0,0
2b71bcc14d7d986,1,cat_3,0,10,cat_2,,,3.534172454816099,,cat_2,0.3204090404876457,18,1.6146591419476666,0,3,ord_5,,0,1
2b75f82b9a0fa3e,0,cat_4,0,21,cat_0,,,-1.406518982348334,,cat_1,0.11600487262436089,22,3.5827875502517523,0,2,ord_3,cat_2,0,1
2b91b929e3a4084,0,cat_0,0,38,cat_1,,,-1.5439060435260021,6,cat_0,0.22696952044222818,11,-1.6216431054518645,55,6,ord_3,cat_2,6,1
2b92d09407dcf6d,0,cat_1,0,46,cat_1,cat_1,,1.05656695952958,0,cat_1,0.179429673302035,2,0.7506558184275478,6,9,ord_3,cat_0,0,0
2b97df337e215b9,0,cat_3,54,43,cat_0,cat_1,cat_1,-4.171538838704153,0,cat_6,0.17432286609318465,10,3.080450869471506,1,2,ord_5,cat_2,3,1
2bac1efe5d47e33,0,cat_1,0,22,cat_2,cat_0,cat_0,1.0348851085510433,,cat_4,0.1079627792906003,25,0.004740756070337982,4,3,ord_1,cat_0,0,1
2bf9bc747b07601,0,cat_0,2,32,cat_0,cat_0,cat_3,-5.346798662588612,4,cat_4,-0.14293703511546046,7,1.4832178705686043,10,9,ord_1,,0,1
2c0e7c588ef0df8,0,cat_0,,37,cat_1,cat_1,,-2.0415170328296197,,cat_3,0.002039751605668272,3,-3.008249777835529,24,9,ord_2,cat_1,0,0
2c24d913d5a9a97,0,cat_4,,12,cat_2,cat_1,cat_0,0.19075019205183227,20,cat_4,0.2123889670583139,14,-0.2630041510445799,4,6,ord_3,cat_0,0,1
2c3681964038dd6,0,cat_2,0,48,cat_0,cat_1,,-3.4092538784569606,57,cat_1,0.12596564958567963,11,1.78029513646586,0,4,ord_2,cat_2,0,0
2c4b4673b7ad338,0,cat_1,0,7,cat_1,cat_1,,-0.5812446757369536,0,cat_3,0.2141211645195068,5,-1.533129344547907,39,7,ord_3,cat_0,0,0
2c57345e3188760,0,cat_2,,51,cat_1,cat_1,cat_3,0.12340110098579005,2,cat_6,0.05219169684321326,0,-0.8740172768862935,32,,ord_2,cat_1,3,0
2c7b47770ab7e4b,0,cat_0,0,17,cat_1,cat_1,,-3.1734567661757507,13,cat_3,-0.23833726599904195,22,-0.39264274130585186,2,0,ord_3,,0,1
2c833a614acb745,0,cat_1,,22,cat_0,cat_1,,1.6975884978961284,,cat_0,0.2550240068045028,11,-0.4583632517706867,1,5,ord_1,cat_0,0,1
2c9064e16278c23,0,cat_0,12,32,cat_2,,cat_3,1.8858528589427515,,cat_6,0.08211126451955227,8,1.3536681902323462,0,5,ord_0,cat_2,0,1
2cb579cd94dc769,0,cat_2,,29,cat_0,cat_1,cat_2,0.5321218464280005,,cat_5,0.43630360779602173,12,0.2942955596792908,15,0,ord_3,,0,1
2cbb3854e4b03e3,0,cat_1,,8,cat_0,cat_0,cat_0,1.9422788574300522,,,0.2165820604601319,19,2.840369310377037,0,4,ord_1,,0,1
2cd7ca66af80b31,0,cat_1,17,19,cat_0,cat_1,cat_0,-3.619627678591467,,cat_1,0.13584793724239416,16,0.38331612683308,2,4,ord_3,cat_2,0,1
2ce42b5cfefd0da,0,cat_4,0,23,cat_0,cat_0,,-2.8249972499694302,,cat_4,-0.17225569693498238,16,-2.623014715909556,5,4,ord_2,cat_0,0,1
2cfc2996d3ed249,0,cat_2,40,37,cat_1,cat_0,,2.201964558184218,,cat_0,0.4409344965208529,8,2.7165211969664824,15,9,ord_3,,0,1
2d0493fd8ca4748,0,cat_2,36,43,cat_0,cat_1,cat_2,-2.3177004527541882,0,cat_1,-0.0012688577502639464,8,-0.549154238481739,4,3,ord_2,,0,1
2d1ab131ab9df80,0,cat_2,,19,cat_0,cat_0,cat_2,1.1831365180046123,,cat_3,0.427953761326916,14,-1.7273420617346358,0,4,ord_3,cat_1,0,1
2d3ab4086d8224e,1,cat_0,18,50,cat_0,,cat_0,-2.3080286912505987,12,cat_1,0.03364596478996748,12,2.4063936877195666,4,1,ord_2,,0,1
2d3f02bdfb64b1a,0,cat_0,0,91,cat_1,cat_1,,-1.9383116208459457,0,cat_0,0.02951550074696406,24,1.8786091262614018,31,6,ord_3,cat_0,0,0
2d70d57cfa07508,0,cat_0,0,22,cat_2,cat_1,cat_2,-1.3117846139040572,0,cat_5,0.0320052967848755,16,-1.345162681634727,0,4,ord_5,cat_2,0,1
2d83d5bb5c5156b,0,cat_2,,54,cat_1,cat_1,cat_2,0.5119180529740649,55,cat_0,0.3340216401585579,17,2.728665819289843,0,4,ord_5,,1,1
2daf4b4a576da1f,0,cat_2,25,15,cat_0,cat_0,cat_2,1.2326200453341054,5,cat_6,0.4597080616761556,2,-0.903783746970728,0,,ord_5,,0,1
2dbc5c0bb92115d,0,cat_0,0,23,cat_1,cat_1,cat_0,0.20364266353042051,,cat_2,0.4178970983836691,25,0.7401285343720005,4,0,ord_3,,0,1
2dbccd8f87c12c6,0,cat_3,,21,cat_0,cat_1,cat_0,-0.7427269704731663,,cat_1,0.32209179102416313,11,-3.4757407116020747,21,3,ord_2,cat_2,1,1
2dd20a2c311126f,0,cat_1,0,4,cat_1,,,-0.993009998505159,,cat_0,0.08130084833081404,4,2.843768305314686,27,8,ord_2,cat_0,0,0
2ddf88bdfa160b0,0,cat_4,,6,cat_1,cat_1,cat_0,1.0707191457807683,,cat_2,0.1857465182066415,15,-1.7528442214864024,0,2,ord_3,,0,1
2df3ab412692787,0,cat_2,0,23,cat_1,cat_0,,-0.3248049400461055,,cat_4,0.20559732944631717,12,0.8910387269352841,1,3,ord_0,,0,1
2e2147db8fc7761,0,cat_4,0,29,cat_2,,cat_0,0.19953122091937492,51,cat_3,0.25449362829321504,21,1.0804774748680819,6,5,ord_2,cat_0,0,1
2e29a5aaa6bd317,0,cat_2,0,1,cat_2,cat_0,cat_0,0.25292720696616566,,cat_0,0.23879675023580005,7,3.6975671312471166,53,,ord_3,cat_0,0,0
2e4479f4750b3cd,0,cat_3,29,30,cat_2,cat_1,,2.3594044802101912,,cat_5,0.5353702216956573,25,-2.672747786094778,1,0,ord_5,cat_2,2,1
2e80ec2f1a310fa,0,,,44,cat_0,cat_0,,0.07371635686305456,,cat_6,0.028894088681048605,19,1.3930756754517017,2,5,ord_1,cat_2,0,0
2e84880b1191818,0,cat_0,0,21,cat_2,cat_0,cat_3,-2.30594686657459,25,cat_6,-0.16480545460526203,11,2.764123111899845,1,11,ord_2,cat_2,0,1
2e8a4351be9cdce,0,cat_4,2,63,cat_1,cat_0,cat_3,4.507055846569389,55,cat_2,0.11819760422201817,13,1.6907554448172997,6,3,ord_1,,0,1
2e8ea10ea4887a1,0,cat_1,,5,cat_0,cat_1,,-1.364839937109928,6,cat_5,0.1743365021314454,16,-0.2299352617164832,2,5,ord_5,cat_1,0,0
2eaec4a49817fec,1,cat_1,35,32,cat_1,cat_1,,-1.0356405611418693,13,cat_5,0.1487291476132086,3,0.5212673114494525,45,9,ord_2,,1,0
2ee9e7d4dec60c2,0,cat_3,0,59,cat_1,cat_1,,-3.6432095485727447,,cat_2,-0.021620765996013758,3,2.2292742814712025,61,9,ord_3,,0,0
2ef9da2af1f0070,0,,5,24,cat_2,,cat_3,0.24034478322385033,4,cat_0,-0.02627449947989545,14,2.6904285742977256,0,3,ord_0,cat_2,6,1
2efbf07010e36ca,0,cat_2,,26,cat_1,cat_1,cat_0,-0.5479855061060002,8,cat_2,0.16466509213824237,20,0.8094192941035458,16,0,ord_3,cat_2,0,1
2f08fdd97fd97c2,0,cat_2,0,29,cat_2,cat_1,cat_0,1.4099169262753428,39,cat_5,-0.017148908438441135,11,0.04371485999835485,2,6,ord_2,cat_1,1,1
2f0e855fd66d79f,2,cat_1,0,9,cat_1,cat_1,,0.942738979093977,,cat_2,0.2516043551655943,10,-1.7419850660163263,4,5,ord_1,,0,0
2f3b0eae945a874,1,cat_1,43,25,cat_1,cat_1,,3.950115716673149,,cat_1,0.4151315127754616,6,1.7426134337799624,14,7,ord_2,cat_2,0,0
2f4e8dc2dc79655,0,cat_0,14,30,cat_2,cat_0,cat_2,-1.9344722146486932,,cat_4,0.1577545914533955,28,3.923945604318859,27,3,ord_2,cat_0,0,1
2f5b266cab5d1f1,0,cat_4,19,9,cat_1,cat_0,,2.5165614361313122,,cat_2,0.49304718390089014,9,-2.3775153303569696,37,6,ord_2,,0,0
2f5e4577bdaf2fa,0,,0,13,cat_0,cat_1,,1.3859704454041952,,cat_1,0.2247219381591437,19,-1.4012956312651341,0,4,ord_5,cat_0,0,0
2fa0c6ae0ec501f,0,cat_2,0,15,cat_0,cat_0,,-0.9121458314350606,0,cat_4,-0.034388390200327995,13,-2.7557064593246214,0,7,ord_2,cat_0,0,0
2fa8d7e0dc258fd,0,cat_4,0,13,cat_1,cat_1,,-0.4513061559939473,0,cat_4,0.22176615341003508,17,0.1255153877536843,55,4,ord_3,cat_2,0,0
2fac0e8f59e3c90,0,cat_1,16,24,cat_1,cat_1,,2.307495126125147,5,cat_4,0.5188810604625058,14,1.6382189555549111,9,3,ord_2,cat_1,0,0
2fbb37050ed43ed,0,cat_3,0,5,cat_2,cat_0,cat_3,0.9609642387742733,,cat_5,0.32257461540048976,19,0.01401273901621991,0,2,ord_0,cat_2,1,1
2fbc013747ccb77,,cat_0,0,43,cat_0,cat_0,cat_1,-4.3672848363906445,,cat_3,-0.16875026657594272,19,-1.6682603881009843,0,4,ord_0,cat_2,0,1
2fc118659af5861,0,,0,9,cat_1,cat_0,,1.5238809377444085,2,cat_6,0.2823732107512975,8,-2.951283631130351,6,9,ord_3,,0,0
2fc82062b2640b0,1,cat_3,8,61,cat_2,cat_0,cat_0,3.559282555539463,19,cat_6,0.4922790641851561,10,3.018934930419094,0,6,ord_2,cat_2,0,1
2fe53c67cb6bb26,0,cat_1,0,6,cat_2,,cat_2,-1.3091841205828385,0,,0.09633215346743565,16,0.9211359670539415,0,2,ord_5,cat_1,0,1
2ff5d295a608e01,0,cat_2,1,14,cat_0,cat_0,,0.903671822688252,0,cat_5,0.11586638368144729,3,2.243920622527241,0,11,ord_1,cat_2,0,0
30024ddc76a762e,0,cat_3,5,1,cat_1,cat_0,cat_1,1.1217368532852119,75,cat_4,0.4686003416951847,4,4.607251839429483,0,0,ord_1,,0,0
301d24f4a3fb05c,0,cat_3,3,24,cat_0,,cat_3,0.3256111702699755,,cat_3,0.4564000551837737,10,-1.072709143889956,0,6,ord_2,cat_2,0,1
3044e2d47409a67,0,cat_0,20,5,cat_1,cat_1,cat_1,-0.7337357156431561,8,cat_4,0.2299576317686387,16,-3.741488330710194,17,5,ord_2,,1,1
304ae80093b770f,0,cat_2,2,14,cat_0,,,1.8861321836782965,,cat_5,0.1149067504623784,10,-1.3195724912338567,2,3,ord_1,cat_2,0,1
304af8192945931,0,cat_0,0,25,cat_0,cat_1,,-2.1872881771625687,5,cat_2,0.09488439198956322,13,-4.158895730162266,4,3,ord_2,,0,1
304c938084ae841,0,cat_4,,21,cat_1,cat_0,cat_2,-0.04961163629919342,,cat_0,0.38056004293604917,14,-2.75459274155944,1,5,ord_4,cat_2,0,1
304cf57616a8bf0,0,cat_3,,41,cat_2,cat_1,cat_2,-0.09540737863494281,,cat_3,0.25876575922697836,4,4.304429063817908,0,8,ord_5,cat_2,0,1
3051ae49aeb029b,0,cat_2,4,35,cat_2,cat_1,,0.07812500628577568,0,cat_5,0.4983181745218345,13,4.253822281562706,0,3,ord_0,,0,1
307f8c24e45971f,2,,0,29,cat_1,cat_0,,1.716644502786778,49,cat_5,0.036477546514464526,6,1.973882944651364,18,12,ord_2,cat_2,16,0
308333bdc36789d,0,,32,60,cat_1,,cat_2,4.634406700899749,0,cat_5,0.43750194775506906,14,2.1535703918780658,0,4,ord_5,cat_2,0,1
30834b1344e3173,0,cat_0,,127,cat_2,cat_1,cat_2,-2.1617396729942575,,cat_5,-0.020509454664693186,2,-4.614382125254856,0,8,ord_2,,0,0
308e6fbcba9132f,0,cat_4,0,20,cat_2,,,3.7644290648434136,0,cat_2,0.1979793795117712,22,-1.124154058023088,0,2,ord_2,,0,1
30adeec725bfcef,0,cat_1,0,18,cat_1,cat_1,,-1.0280376094227421,,,-0.05942015682498212,17,1.498531799744032,21,4,ord_3,cat_1,9,0
30c3b2f1df33c20,1,cat_2,0,20,cat_0,cat_0,,0.6590531243088564,31,cat_1,0.14717994220541028,8,4.802381562784732,2,7,ord_1,cat_1,0,1
30c696425b91e26,0,cat_2,21,53,cat_2,cat_1,,-1.4027194642099365,,cat_6,0.173373431736008,11,-0.041132085822483,3,0,ord_2,cat_1,1,1
30cf2853f444c51,0,cat_2,0,24,cat_1,cat_0,cat_1,-3.780061777261608,,cat_1,-0.06118351509251624,15,-3.773270002148741,4,5,ord_3,cat_2,0,0
30d13eab8bb6c8a,0,cat_2,14,23,cat_1,cat_0,cat_2,4.29922183712577,,cat_2,0.5129366504906303,4,1.4313482225634167,10,14,ord_5,cat_1,0,0
30ebbbb77d19b92,0,cat_1,0,21,cat_0,cat_1,cat_1,-3.575929845851517,,cat_2,-0.059179376506550134,24,-3.355833618735948,9,5,ord_3,,0,0
30f1b249d8d8053,0,cat_0,,54,cat_1,cat_0,cat_2,-1.3879148056608546,0,cat_4,0.033585139443749024,8,0.8884989599144621,0,11,ord_5,,0,1
3101025008cfb43,0,cat_4,0,25,cat_1,cat_0,,3.1954454770657996,0,cat_0,0.15999846303503223,12,-1.721197780014494,2,5,ord_1,cat_0,0,1
310694022c51d12,0,cat_0,0,7,cat_2,cat_1,cat_0,2.495900205103614,1,cat_2,0.16204889861497485,24,-5.0592546891307215,0,6,ord_3,,0,1
312f6edcab045c0,0,cat_3,0,98,cat_2,cat_1,cat_0,-1.5903486684546897,0,cat_5,0.07825102739072108,18,1.364845846172789,7,3,ord_4,cat_1,2,1
3137ce668fa4e60,0,cat_2,0,29,cat_1,cat_1,cat_0,0.15529844200524628,58,cat_3,0.3827820997560461,23,1.5748768301132203,12,5,ord_3,cat_2,0,0
3159f76b232386c,0,cat_0,15,183,cat_2,cat_0,,4.2721162939161506,,cat_0,-0.027189763827367378,5,-1.5077032023775683,1,10,ord_3,cat_0,1,1
315d6006aeeeab8,0,cat_3,0,61,cat_2,,,-0.8246094941971657,15,cat_5,0.11757756560887093,4,0.5096589759086495,10,7,ord_3,cat_2,0,0
3164f4efa6d4463,0,cat_4,0,23,cat_2,cat_1,cat_2,0.1978793085643287,29,cat_3,0.2424827333441522,16,-0.48101084515716036,0,1,ord_2,cat_2,0,1
31790ccb96297ae,0,cat_1,11,18,cat_2,cat_0,,-0.24508007744830285,0,cat_2,0.45261482184993257,9,1.3586923049437343,0,1,ord_2,,0,1
31831aae7c5687b,0,cat_3,12,40,cat_1,cat_0,,-0.7445906157461564,,cat_1,0.4561587689932038,9,1.1984722083636745,0,7,ord_3,cat_2,0,1
318462b43908e20,0,cat_4,0,5,cat_1,cat_0,cat_0,-1.2904435884194934,10,cat_6,0.001594308977906556,9,-1.6302839664632878,38,9,ord_3,,0,0
3194862dc412f80,0,cat_1,0,66,cat_2,cat_0,cat_3,2.982221414562387,1,cat_2,0.2535580502499374,14,1.9760829052086542,0,0,ord_1,,1,1
31a74f5de543084,0,cat_1,,18,cat_1,cat_1,,-0.8195138859196675,0,cat_1,0.1284456639118367,13,0.9558970357221266,22,5,ord_2,,1,0
31c52f32fc130d0,1,cat_2,0,23,cat_2,cat_1,cat_0,-0.544144265445487,2,cat_3,0.20375400503185903,5,2.909576203477642,46,8,ord_2,,1,0
31d2a49b566c2f7,1,cat_3,0,10,cat_0,,cat_2,-1.842001222728356,,cat_1,0.033346030405148226,13,5.682280552869398,0,6,ord_5,,0,1
32012efe2a03f23,0,cat_0,0,61,cat_1,cat_0,cat_1,-1.5456424100441573,41,cat_1,0.10359579512675172,16,-2.2601794631703687,6,5,ord_2,cat_1,0,0
321400a81605ff7,0,cat_0,42,8,cat_0,cat_1,,-1.8570781353225374,24,cat_5,0.14934564285522897,18,3.371265957938619,3,2,ord_5,,0,1
3217dc5ed5f66ab,0,cat_0,,2,cat_1,cat_1,cat_0,-0.49091008344981346,16,cat_0,0.3287540007001449,6,-2.247583241309272,9,9,ord_2,,0,0
32486187048af56,0,cat_0,8,21,cat_2,cat_1,,-4.484737687989079,0,cat_1,-0.27645088623699166,10,1.311951685351678,0,2,ord_1,cat_1,0,0
3249b52f2b44fc0,0,cat_1,53,18,cat_1,cat_1,cat_0,-0.7310332770821804,120,cat_0,0.3217064519774563,4,-1.985838474163244,43,10,ord_3,,1,0
32554aca698f46d,0,,0,6,cat_0,cat_1,cat_3,-0.844570259807135,0,cat_2,0.15781824801436725,10,-3.2894412703234766,7,7,ord_2,cat_0,0,0
326349048f2d22a,0,cat_0,0,88,cat_1,cat_0,,-2.2061748124239853,0,,-0.19185321061478122,18,-2.1746647740524945,2,4,ord_0,cat_2,0,0
326a03bbab999f0,0,cat_0,1,86,cat_1,,,2.4971809726817327,6,cat_1,-0.04855686216592425,6,1.681962441451787,1,3,ord_0,cat_0,0,0
327c31bffb9c4ff,0,cat_1,0,9,cat_2,cat_1,,1.7823276375975294,,cat_1,0.28759876758950575,17,0.9522818058581253,0,2,ord_2,,0,1
327cf5f2aa54be7,0,cat_1,0,12,cat_2,,,2.523151244273734,,cat_4,0.17371353153664137,21,2.4876741603178485,4,5,ord_5,cat_2,0,0
327deff04606535,0,cat_0,,79,cat_2,cat_0,,0.3044166334436754,88,cat_4,0.06080353016259474,22,0.020598048001825815,5,2,ord_1,cat_0,0,0
32beb0ae5d27662,0,cat_0,0,0,cat_1,cat_0,cat_1,-2.5432920376424666,0,cat_5,0.038805847640647706,14,-0.023450992689393907,8,4,ord_2,cat_2,0,0
32ccd97137f2dc9,0,cat_3,0,23,cat_2,cat_1,,0.9735098919965106,0,cat_0,0.2755897232322725,19,0.17066981249342583,0,5,ord_1,cat_0,1,1
32e5cf0918bafaa,0,cat_0,6,14,cat_1,cat_0,cat_3,0.08726609263434204,3,cat_1,-0.0014084816304136272,13,-1.5972376890700413,1,4,ord_2,,0,1
32f696f01cf72a7,0,cat_3,10,7,cat_0,,cat_3,0.39311942386217813,7,cat_3,0.4797349708284375,11,-6.767800827928294,0,3,ord_3,cat_2,0,1
330926cf2b2dd86,0,cat_4,,7,cat_0,cat_1,,1.1106575581186662,2,cat_2,0.31050118228054385,11,-2.2766838219757775,11,2,ord_3,,1,0
3343974271ddbbd,0,cat_2,0,17,cat_2,cat_0,cat_0,4.408944943618585,0,cat_1,0.16255776321764162,13,-2.408579578955743,0,5,ord_1,,0,1
3344e4a1db3fd63,0,cat_1,0,22,cat_1,cat_1,cat_1,-3.591160845210504,75,cat_1,-0.141682538215968,29,-1.3384854462103541,14,2,ord_3,cat_2,0,0
3351aca081236d3,0,cat_0,12,29,cat_1,cat_1,,1.1453084977208947,,cat_5,0.38162186514943436,16,-0.2742619790372216,19,4,ord_2,cat_2,0,1
33782e12d8a4202,0,cat_3,0,23,cat_1,cat_0,cat_1,-4.812122906179354,46,cat_6,0.01237329151057831,5,2.402862060354739,38,,ord_3,,0,0
337ff999ac2e424,0,cat_0,,10,cat_2,cat_0,cat_2,1.3621618144578238,23,cat_3,0.48262311566534133,5,-0.1353706715875904,3,,ord_5,cat_1,0,1
