row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,target
3f5bbcc73d0001f,ord_0,ord_0,2,ord_1,0.005081912274385467,,2.770054578428534,cat_1,6,ord_4,ord_4,ord_0,0.22951057573617623,ord_0,cat_1,0.11911940580636418,cat_1,cat_1,-1.80194443889982,ord_3,,,ord_0,1
3f615ac15fcce13,,ord_3,0,ord_2,1.0203708293568934,ord_3,1.697462372100474,cat_0,0,ord_1,ord_1,ord_0,0.9980562182648762,ord_2,cat_0,0.1726870909667086,cat_1,cat_2,-0.33833774485508544,ord_3,ord_0,,ord_3,0
3f6a4b5af218bf5,ord_0,ord_3,1,ord_2,0.32335868597854844,ord_4,-4.332411627551479,cat_0,24,,ord_3,ord_0,1.073491263794195,ord_0,cat_0,0.09634755715998379,cat_0,cat_5,4.336977716898717,ord_3,ord_1,,ord_3,0
3f6b8d38792783a,ord_2,,0,ord_2,-0.28276518815039436,,0.28065664469466167,cat_1,8,ord_5,ord_4,ord_0,-0.728319639959836,ord_0,,0.1436684392991269,cat_1,cat_0,-1.2583717592318058,ord_2,ord_0,2.6146962202048765,ord_2,1
3f6c444cbfbcd2f,ord_0,,1,ord_1,0.49676323158076163,ord_6,1.2369963377947668,cat_1,29,ord_5,ord_3,ord_1,1.6547895846257688,ord_1,cat_1,0.13923693520434566,cat_1,cat_3,,ord_2,ord_2,1.4445839531026774,ord_3,0
3f6db1aaa8e0df7,ord_0,ord_3,2,,0.7954654877801315,,1.5975529910033999,cat_0,12,ord_3,ord_4,ord_0,0.8029342451172775,ord_2,cat_0,0.09372312592833319,cat_1,cat_4,,ord_3,ord_2,4.711778176931037,ord_1,0
3f7484649ad636f,,,1,ord_1,0.2887470853384518,,-0.7626557318817044,cat_1,3,,ord_1,ord_0,0.675252206065571,ord_0,cat_1,0.1170870243553476,cat_1,cat_0,-2.2078144894883964,ord_3,ord_0,0.19637698149177577,ord_2,0
3f8bf900cee5637,ord_1,ord_3,0,ord_2,0.15377867768352682,,-1.6972113522375105,cat_1,10,ord_5,ord_4,ord_0,1.034655512966859,ord_0,cat_0,,cat_1,cat_2,4.272237761436854,,ord_0,2.1858943543146916,ord_3,0
3f8f901847f7390,ord_2,ord_3,0,ord_3,0.930483725574126,,1.523901144192715,cat_1,33,,ord_4,ord_0,0.9371303340657502,ord_0,cat_1,0.17997683191762032,cat_0,cat_5,2.044114233795941,ord_1,ord_0,0.39712635817107356,ord_2,0
3f8fbf1bfeb7165,ord_0,ord_3,1,ord_1,0.5814548479037001,ord_0,0.6900362371515831,cat_1,5,ord_2,ord_3,ord_1,0.2707923309276318,ord_1,,0.08839959959878636,cat_1,cat_2,,ord_2,ord_1,0.539411334427114,ord_3,1
3f93c7145dfb997,,ord_3,4,ord_0,0.10917127869201115,ord_2,2.3736520066493507,cat_0,14,,ord_4,ord_0,-0.8217127572266446,ord_0,cat_0,0.0795373271919241,cat_1,cat_3,-11.211477720069638,ord_2,ord_0,3.8260356359947676,ord_3,0
3f96786b54fe617,ord_1,,0,,0.6894935905017795,ord_1,1.9801450286581663,cat_0,1,,ord_3,ord_0,1.2943383689248595,ord_0,cat_1,0.19269750602519908,cat_0,cat_3,4.1750570416980475,,ord_0,1.2007148478151213,,0
3f9a03e5daa4779,ord_2,ord_3,0,ord_2,0.10451910314104156,ord_0,0.8292755721447331,cat_0,25,,ord_3,ord_0,0.28103573729615805,ord_0,cat_1,0.16606259924603972,cat_1,cat_3,-3.4773221154454115,,ord_0,0.9095680086543873,,1
3f9c4cdc2fb022b,ord_0,ord_3,3,ord_1,0.558924101463095,ord_6,-1.951702124055873,cat_1,25,ord_5,ord_4,ord_0,0.6886589447224157,ord_0,cat_1,0.07636543073893116,cat_1,cat_4,,ord_2,ord_0,2.847924560928268,ord_3,1
3f9e782e9b1d27f,,ord_3,0,ord_2,1.1622281566722439,,1.3209911796658886,cat_1,0,,ord_4,ord_0,0.3609266370862686,ord_2,cat_0,,cat_1,cat_2,0.2733410411648971,,ord_2,1.6259683331229353,ord_3,0
3faefa52577d3d5,ord_0,ord_3,1,ord_3,0.7753095407358026,,-0.9491941323524669,cat_1,5,,ord_4,ord_0,0.8471302758358458,ord_0,cat_1,0.1577190905546536,cat_0,cat_3,-2.5236012418377483,ord_0,ord_1,2.880956704334031,ord_3,1
3fb723802d9626f,ord_0,ord_1,1,,0.5013347915935482,ord_0,2.10074008378583,cat_1,19,ord_5,ord_3,ord_4,-0.93963399935434,ord_0,cat_1,,cat_1,cat_1,-8.86328747217368,ord_3,ord_2,0.19672961375179834,ord_3,0
3fbf85137295a94,ord_0,,1,ord_2,0.22674682072271063,,-3.483876148489721,cat_1,15,ord_5,ord_4,ord_0,0.7344813464243432,ord_1,cat_0,0.12909004958832365,cat_0,cat_4,0.8759318049660685,ord_3,ord_2,5.096001296400472,ord_3,1
3fc3d4a05f8c13a,ord_0,,6,ord_1,0.45910649376960627,,-2.251871470011107,cat_1,14,ord_5,ord_4,ord_0,-0.24206544903230748,ord_0,cat_1,0.08690659681881033,cat_0,cat_5,0.5097157367622103,,ord_1,7.845814977671005,ord_3,0
3fc4a18fe607d0d,,ord_3,0,ord_2,0.5793868544644087,ord_1,-0.06366332757860227,cat_0,4,,ord_4,ord_0,-0.20207818521805157,ord_0,,,cat_1,cat_5,-5.805524413115675,ord_3,ord_0,1.1022377537008967,ord_3,0
3fcba35851c90df,ord_0,,1,ord_1,0.6914607483873308,,2.698553146132454,cat_1,73,ord_3,,ord_0,-0.03497775372205053,ord_1,cat_1,0.12201882175259492,cat_1,cat_2,-4.1287337243084155,ord_3,ord_2,,ord_2,0
3fda02bbe92f42b,ord_2,ord_3,0,ord_3,0.038029659581120936,ord_0,-0.22470043684610053,cat_0,41,ord_5,ord_4,ord_0,-0.7288210626868373,ord_0,cat_1,0.19127389467433636,cat_1,cat_0,-6.709546930250022,ord_0,ord_0,0.508708738124379,ord_1,1
3ff27647bc18271,,,0,ord_3,1.055449564073356,,1.669466609634672,cat_0,5,ord_2,ord_1,ord_0,0.24144260219005054,ord_2,cat_0,0.18154864577980534,cat_1,cat_4,-1.043834418816147,ord_3,ord_0,0.18344405342924447,,1
3ffa8c0d2ec3a2d,ord_2,ord_3,0,ord_2,0.8558722714697462,,2.0420217571428907,cat_1,2,,ord_4,ord_0,-0.24427923078952998,ord_0,cat_1,0.20600707157830048,cat_1,cat_2,-2.499463869099962,ord_2,,3.467201483794619,ord_2,0
4000e396ad1b82c,ord_0,ord_1,1,ord_2,0.8654760427143727,ord_1,1.5824481027332056,cat_0,2,ord_1,ord_2,ord_0,-0.899164571583187,ord_1,cat_0,,cat_1,cat_1,-6.076721541937394,ord_2,ord_0,0.5870959564463883,ord_3,1
40024261403305a,,ord_1,4,ord_0,0.21054056956161404,,2.0802623889579532,cat_1,47,ord_5,ord_4,ord_0,-0.7577924466735281,ord_0,cat_0,0.08021665832397973,cat_1,cat_0,-2.9715272295402055,ord_2,ord_1,1.9680082350321655,ord_2,1
400335132957070,ord_1,ord_3,,ord_3,0.5498783219505818,,-1.939750296607435,cat_1,23,ord_5,ord_4,ord_0,1.2756798365928472,ord_1,cat_0,0.16930890875952026,cat_0,cat_4,3.5794028565235605,ord_3,ord_1,,ord_3,1
40064c74bdd1a19,ord_0,,5,ord_0,0.7098129464689993,ord_3,4.670661146912452,cat_1,26,ord_1,ord_4,ord_0,-0.34273377833403795,ord_0,cat_0,0.11527839903751821,cat_1,cat_1,-6.582902743640759,ord_3,ord_1,4.419215933461179,ord_1,0
402333b1537bd1a,ord_2,ord_1,0,ord_2,0.6677677170872235,ord_1,0.22246984155095273,cat_1,51,,ord_4,ord_3,0.37845955032549206,ord_0,cat_1,0.13720339572869839,cat_0,cat_1,-1.0265437061364253,ord_3,,0.34518606741015284,,1
4023c2873a54760,ord_0,,1,ord_3,0.41450403376401806,,-4.452897813587466,cat_1,113,,ord_4,ord_0,1.3049380578434313,ord_0,cat_1,0.14336071300168862,cat_0,cat_5,7.290402342001152,ord_1,ord_0,7.67345999815053,ord_3,0
402707249ca8e79,ord_0,ord_1,1,ord_1,0.573107793668279,ord_0,-1.1443909684263216,cat_1,71,,ord_2,ord_0,0.3780968128057968,ord_0,cat_1,0.14610563613147876,cat_1,cat_0,-0.10244944486348562,ord_3,ord_0,0.30616910585668483,ord_2,0
4028e56c6497934,,,1,ord_1,0.5428877815149088,,-0.7976644420734023,cat_1,58,ord_5,ord_1,ord_0,0.5692516601920777,ord_1,cat_0,0.10954257791701297,cat_1,cat_0,-0.512096238300193,ord_3,ord_0,0.12613903492742834,,0
402cb6de604b69c,ord_0,,2,ord_0,0.8312050262853093,,2.355113493537749,cat_0,0,,ord_4,ord_0,0.6056078155402701,ord_0,,,cat_1,cat_4,,ord_3,ord_0,3.257120936819201,ord_3,0
403ef4cfe2a699c,ord_1,ord_3,0,ord_2,0.9986118081161399,ord_1,1.6044948390557878,cat_0,3,,ord_4,ord_0,1.2481661468716228,ord_0,cat_1,0.21818381485560778,cat_1,cat_2,,ord_2,ord_0,1.10486198857956,ord_3,0
403f4654c52ab72,,ord_3,0,ord_1,0.6113386883537607,ord_2,1.5923255192306078,cat_0,0,ord_4,ord_2,ord_0,1.1217016679357432,ord_1,cat_0,0.18342207361985868,cat_1,cat_2,2.711399273104721,ord_2,ord_0,0.8624831585908364,ord_3,0
4040148a708e447,ord_0,ord_3,1,ord_0,0.684868051183415,,-0.036405149489157296,cat_1,14,,,ord_1,-0.9361915193404258,ord_0,cat_1,0.0726683423644539,cat_1,cat_1,-5.396877379497055,,ord_1,1.553635785658607,ord_3,0
40454d6c51db04d,ord_1,,0,ord_3,0.539497564783149,,-1.122842525288258,cat_1,,ord_5,ord_4,ord_0,1.2381916838370477,ord_0,cat_1,0.15080934214286837,cat_0,cat_5,2.1093277487164173,ord_1,,1.2765076208232002,ord_3,1
40478af0e98eb65,ord_1,ord_3,0,ord_3,0.8026060462696255,ord_0,0.7162982479820312,cat_1,1,ord_5,ord_4,ord_0,0.7292455213164414,ord_0,cat_1,0.15129277432655525,cat_0,cat_0,-2.5965257406701485,ord_0,ord_0,1.1666044353569445,ord_3,0
404eb0509ec9d6b,ord_1,ord_3,0,ord_2,1.1197469079953242,ord_0,1.2539040759283575,cat_0,0,,ord_0,ord_0,-0.17908105752982303,ord_2,cat_0,0.14820011883317688,cat_1,cat_0,-6.2533322524155395,ord_0,ord_0,,ord_3,0
404f4038ef34474,ord_2,,0,ord_3,0.7366853395094545,ord_1,3.9360823566089023,cat_0,0,,ord_3,ord_0,1.1921592618893773,ord_0,,0.17789545786364197,cat_0,cat_4,3.5844915116683262,,ord_0,0.4260243132657886,ord_3,1
405400c18ff09dc,ord_2,ord_1,0,ord_2,0.6185652190982354,ord_2,-0.7994442676246065,cat_1,0,ord_5,ord_4,ord_0,0.47765711432049784,ord_0,cat_1,0.19020340706046027,cat_1,cat_4,,,ord_0,,,0
4056e1887e8b0a8,ord_2,ord_3,0,ord_3,0.09959099641441616,,-0.07217695824352947,cat_1,19,,ord_4,ord_0,-1.0052738625083526,ord_0,cat_0,0.1871444540908115,cat_1,cat_4,-3.446343677363116,ord_2,ord_0,0.18570195846599374,ord_2,0
405749c99ea0727,ord_2,ord_3,0,,-0.5163569657242921,,-2.265373845744326,cat_1,,,ord_4,ord_0,0.6062862230562382,ord_0,cat_1,0.17167827278167502,cat_0,cat_4,,ord_2,ord_0,1.2123886279203628,ord_1,1
405861722cfe354,ord_2,,0,ord_2,1.0962550128626698,ord_1,1.3269020803772877,cat_0,1,,,ord_0,0.6857967646305824,ord_2,,0.1670327806936472,cat_1,cat_3,-0.06783306414010637,ord_2,ord_1,0.4531765082080776,ord_3,0
40606e0dde3d345,ord_0,,1,ord_2,0.30265042809939313,ord_2,0.6055933494313461,cat_0,2,,ord_3,ord_0,0.6108703835289288,ord_1,cat_0,0.10732161593810685,cat_0,cat_4,-2.7274530370068435,ord_3,ord_1,0.8973988457212096,ord_3,0
406bfa53282878a,ord_1,ord_1,5,ord_0,0.3058595994751534,ord_1,-2.7357105716589087,cat_1,0,ord_4,ord_4,ord_2,1.3632607972109916,ord_2,cat_0,0.03626183756856895,cat_0,cat_3,3.3290646894851226,ord_2,,4.585839800566949,ord_3,0
4077f84fa19d120,,,0,ord_1,0.6450899090930255,ord_1,-1.3048925502075595,cat_1,14,,ord_1,ord_1,0.5184981386730201,ord_1,cat_1,0.14480151379374737,cat_1,cat_0,,ord_3,ord_0,0.3522804340524628,ord_3,1
407982a5687a12f,ord_0,ord_3,5,ord_0,0.7781737923211466,,-1.739324520024609,cat_1,87,ord_5,,ord_0,-0.36153200395117824,ord_0,cat_0,0.05748805339073866,cat_0,cat_1,-1.2207204704095278,ord_3,ord_2,3.059820993066037,ord_3,0
40831651cdbf3b4,ord_1,,0,ord_2,1.0992857035581332,ord_3,1.984975458649878,cat_1,8,,ord_4,ord_0,0.031161552570651993,ord_0,cat_1,0.14613398221905663,cat_1,cat_0,,ord_2,ord_0,1.2598474040007956,ord_3,0
40848ac3f338b35,ord_0,ord_1,2,ord_1,0.6197237000760266,,4.009353080196728,cat_1,0,ord_4,ord_4,ord_2,-0.5617731727189893,ord_0,cat_0,0.10096351849104108,cat_1,cat_1,,ord_3,,2.110132990148961,ord_3,0
409b547f3400797,,ord_3,0,ord_3,0.493746536696327,ord_4,0.794209892656633,cat_0,0,ord_5,ord_4,ord_0,-1.1369872150703901,ord_0,cat_1,0.18962253048568348,cat_1,cat_4,,ord_1,,1.2786587736839972,ord_3,1
409c52e54514e43,ord_1,ord_1,0,ord_3,0.7358387835985494,,-2.4003532853025185,cat_1,5,ord_5,ord_4,ord_0,1.3008942313973941,ord_0,,0.15250377536359064,cat_0,cat_0,1.5710395274850404,ord_2,ord_0,1.9270541610593872,ord_3,1
40a2bcfc89c4276,ord_2,ord_1,0,ord_3,0.45110707500638875,ord_3,-0.828734577937425,cat_0,3,ord_5,ord_3,ord_0,0.5921148098938581,ord_1,cat_0,0.14918332937767578,cat_0,cat_4,1.758923317726232,,ord_0,0.28323996743844504,ord_3,0
40a3b5bf2981906,ord_1,ord_1,2,ord_1,0.6261585750682448,ord_2,1.4746395923923514,cat_1,67,ord_4,ord_4,ord_1,0.6796172064434071,ord_0,,,cat_1,cat_1,,ord_3,ord_1,3.2927018183459458,ord_0,0
40a5900a72ed133,ord_2,,0,ord_1,0.5230439785373932,ord_5,0.9299848353679251,cat_1,29,,ord_1,ord_0,-0.4778911882656829,ord_2,cat_0,0.12512587897740454,cat_1,cat_5,-4.951189423969484,ord_3,ord_0,0.1664615030363696,ord_3,0
40ac766d9252bed,ord_1,,0,ord_3,0.6946139446019267,ord_2,-2.445450191879368,cat_1,0,ord_5,ord_3,ord_0,0.9972294859095876,ord_0,cat_1,0.16345944353750957,cat_0,cat_0,-1.9383976934679066,ord_1,ord_0,0.9160941921756091,ord_3,1
40b1bf587d62ba7,ord_1,ord_3,0,ord_3,0.31412104827513254,,-3.5813550534988994,cat_1,30,,ord_4,ord_0,0.9627602868626602,ord_0,cat_1,,cat_0,cat_3,2.20807164388033,ord_2,ord_0,2.218301905432831,ord_3,1
40bf7461fb18873,ord_0,ord_3,1,ord_1,0.15004511319882807,ord_3,-2.056058294882007,cat_1,15,ord_5,ord_4,ord_0,-0.7415309244531051,ord_0,cat_0,,cat_1,cat_1,-1.3414124563444805,ord_3,ord_0,,ord_3,0
40c312528c3dfe4,,,8,,0.30559994874187296,,-0.04030919831352914,cat_1,0,ord_5,ord_4,ord_0,-0.42400290531507256,ord_0,cat_1,0.07558024550049744,cat_0,cat_1,-1.9033849173808675,ord_1,ord_2,5.519606044551157,ord_3,0
40c3b341282a95e,ord_0,,0,ord_2,1.1413162985795369,ord_5,1.478938166017274,cat_1,16,ord_5,ord_0,ord_0,1.4498295509425665,ord_0,cat_1,0.1752628435316438,cat_1,cat_4,4.0207908656084745,ord_1,ord_0,0.18664287122413975,,1
40c9f1d589ed812,ord_1,ord_3,0,ord_3,0.5744548994827647,,-0.8473589068530536,cat_1,1,ord_5,ord_4,ord_0,-0.9718676842320277,ord_1,cat_0,0.21177928767731924,cat_1,cat_2,-4.17594361038152,,ord_1,1.3188720110440493,,1
40ce0a1d7cd6bbc,ord_0,ord_3,2,ord_1,1.1426293859269854,ord_3,1.9291329589011788,cat_0,0,ord_4,ord_3,ord_0,-1.085092348271563,ord_0,cat_1,0.13134610145902043,cat_1,cat_2,-8.397517364288223,ord_3,ord_0,1.2455893517313188,ord_3,1
40d1d83817bf038,ord_1,ord_1,4,ord_0,0.7599986550271114,ord_3,2.2162637485014627,cat_1,23,ord_2,ord_4,ord_3,-0.9088697146294624,ord_1,cat_0,0.08885921344618027,cat_1,cat_2,-2.301558338042121,ord_3,ord_2,,ord_2,0
40d5e531a152d76,ord_2,ord_1,0,ord_2,-0.14533997929214287,ord_0,-0.5545441882389758,cat_0,7,ord_5,ord_3,ord_0,0.6899544203338299,ord_0,cat_1,0.18698377632746635,cat_1,cat_0,-3.4400183436305887,ord_0,ord_0,0.6395230144979046,ord_2,1
40db5163d2e6199,,ord_3,0,ord_2,0.8372381543632856,ord_2,4.138670607653711,cat_0,1,ord_2,ord_4,ord_0,1.0723320379141292,ord_0,cat_0,0.17747661098617631,cat_1,cat_5,,,ord_0,3.6656461619579725,ord_3,1
40dc7e01bce4ca1,ord_0,ord_3,2,ord_0,0.7285148079054395,ord_5,-3.087899563544245,cat_1,,,ord_3,ord_0,1.2292771388533692,ord_1,cat_0,0.08412811765056316,cat_0,cat_4,5.0846016603614554,ord_3,ord_1,1.4330902813652708,ord_3,0
40e855606729564,ord_1,,0,ord_2,0.44573610121150675,,2.127670605034548,cat_1,6,,ord_4,ord_0,-1.1223036895042309,ord_0,cat_1,0.18371254194277348,cat_1,cat_5,-5.456592166896061,,ord_0,0.9515956126373264,ord_1,0
40ec00cc2c76dc7,ord_0,,5,ord_0,0.0991899547399483,ord_6,-2.401649518697316,cat_1,,,,ord_1,0.7922843937849485,ord_0,cat_1,0.08523771131998552,cat_0,cat_1,1.095026756146979,,ord_1,2.616300493342817,ord_1,0
40f15910bb69263,ord_0,ord_3,1,,0.27048322105753175,,-0.5592566311920406,cat_1,,ord_5,ord_4,ord_1,-0.8702197865799166,ord_0,cat_1,0.19675865935330597,cat_1,cat_4,-2.799015694118668,ord_1,ord_2,4.493715923329521,ord_3,0
40fe1ae1044fdda,ord_0,ord_3,2,ord_1,0.25480821003283805,,0.17230572101662456,cat_0,7,ord_4,ord_4,ord_0,0.3517095423571568,ord_0,cat_1,0.09646698523870856,cat_1,cat_0,-2.943201415419611,ord_3,ord_0,2.5103799129744884,ord_3,0
4100688b449d94a,,,1,ord_2,0.6988400055982417,ord_1,0.2534954682680588,cat_0,0,ord_4,ord_3,ord_0,-1.136129504009507,ord_1,cat_1,0.14550559280764305,cat_1,cat_1,-5.283697106944589,ord_3,ord_2,0.4618750435912801,ord_3,1
410553044ae3372,ord_0,,2,ord_1,0.5767901984164845,ord_2,-4.055945497300653,cat_0,3,ord_5,ord_3,ord_0,1.1652390209025243,ord_0,cat_1,0.11167401337470469,cat_0,cat_3,-0.6129543811145837,ord_2,ord_0,1.2816351519906086,,1
411156be3fe84ec,ord_1,,0,ord_3,0.7327393785159081,ord_5,-1.8177805708337478,cat_1,7,,ord_4,ord_0,0.6996391381370275,ord_0,cat_0,0.17021964488444158,cat_0,cat_0,,ord_1,ord_0,1.1316202143582326,ord_3,1
4119dc512f3334d,ord_0,ord_3,,ord_0,0.5122935886290024,,1.2421060330178197,cat_1,13,ord_4,ord_4,ord_0,-0.2982068709223939,ord_0,cat_1,,cat_1,cat_2,,ord_3,ord_1,7.321215807386916,ord_2,1
411a08ce98843e7,,ord_3,0,ord_3,0.579306428883682,ord_2,-3.6563558276359127,cat_0,0,ord_5,ord_0,ord_0,0.48229482586541195,ord_1,,0.1848911904119175,cat_0,cat_2,0.7538197401097149,ord_2,ord_0,0.14206901778400596,ord_3,0
411ed25b0a0afd8,ord_2,,0,ord_3,0.39660083197979074,ord_0,-3.576620548369574,cat_0,124,ord_5,ord_3,ord_0,1.0690473239505205,ord_1,cat_1,0.146674104702749,cat_0,cat_2,-0.11663291541262558,ord_2,ord_0,0.3902403579914515,ord_3,1
411f3bad6a2da02,ord_1,,0,ord_1,0.41658344842373285,ord_3,-0.05048885284015481,cat_0,43,ord_2,ord_1,ord_0,0.6878734774818799,ord_2,cat_0,0.15352846930123762,cat_1,cat_3,-0.9269056919915555,,ord_1,0.015176145474078286,ord_3,1
412725236679dfe,ord_0,,1,,0.8126399735277836,ord_1,6.20783466655263,cat_1,0,,ord_4,ord_1,-0.9291575310820263,ord_0,cat_1,0.12753900401406404,cat_1,cat_4,-7.435854807179705,,,0.9887193840714751,ord_3,1
41272e6e8e51cc4,ord_1,,0,ord_2,0.7457231359728234,,2.2311871925706304,cat_1,62,ord_5,ord_1,ord_0,1.1256141937890682,ord_1,cat_0,0.1431102416585075,cat_1,cat_3,3.1270573094141305,,ord_0,0.08811945808024922,,0
4129b33e4dc4424,ord_0,,3,ord_0,0.3572613084699342,ord_6,-1.7586330710385731,cat_1,,,ord_4,ord_1,-0.6058879846217222,ord_0,cat_1,0.08881362068560589,,cat_3,,ord_3,ord_2,1.7540947257285555,ord_2,0
413a2d23a4b0961,ord_1,ord_3,0,,0.49529569604911766,,0.8970530395315452,cat_1,3,ord_5,ord_4,ord_0,-0.501713710404421,ord_1,cat_0,0.15617957953464204,cat_1,cat_2,-3.6605174442895048,ord_2,ord_0,1.740548868285175,ord_3,0
413b6acc1cd52ff,,,8,,-0.14390047644092746,,3.4590664376742986,cat_1,2,ord_4,ord_4,ord_3,0.7930462992596256,ord_0,cat_1,,cat_1,cat_3,3.3164133818795967,ord_2,ord_2,3.35264923599926,ord_0,1
413c25c989f4bde,,ord_3,1,ord_0,0.7537062606538647,ord_3,6.733520185422351,cat_1,5,,ord_4,ord_1,1.0866431393374147,ord_0,,0.0942657775840095,cat_1,cat_3,3.5441973378183165,ord_3,ord_1,1.1378431548457535,ord_1,0
413cf27de48a2b2,,ord_1,8,ord_0,0.4354535790825245,ord_2,0.44102121536599737,cat_1,,,ord_4,ord_4,-0.23101719585105102,ord_0,cat_1,0.06151415573639551,cat_1,cat_1,-1.3746324964108145,ord_2,ord_2,3.813458965637137,ord_2,0
4143233fa81eecb,ord_0,,2,ord_0,0.5633518038674746,,1.7424883745406783,cat_1,2,ord_5,ord_3,ord_0,-0.4934403299984191,ord_0,cat_1,0.0901463812150331,cat_1,cat_3,-0.42447137036232857,ord_3,ord_0,2.3656002619715086,ord_3,0
4144bfcc8181789,ord_1,,0,ord_2,-0.40366451157749844,ord_1,1.1668638530263935,cat_0,49,ord_5,ord_3,ord_0,0.5288001184812691,ord_0,cat_1,0.19167315449583447,cat_1,cat_1,-2.7807148427005295,,ord_0,0.5283046856424175,ord_2,1
414b28e238fad4d,ord_1,,0,ord_1,0.7247015723867233,ord_2,3.1257604011154996,cat_0,1,,ord_1,ord_0,1.0592782187362386,ord_2,cat_0,0.1737786157260821,cat_1,cat_3,0.6915514817108641,ord_3,ord_0,0.010332064347222086,ord_3,0
41529273ada4911,ord_0,ord_3,1,ord_1,0.3203223586528737,,-5.357415883356205,cat_1,31,,ord_4,ord_1,0.509854459466238,ord_0,cat_1,0.09693971207361661,cat_0,cat_1,3.7791656519787997,,,2.57133284153708,ord_3,1
4153f960485abd3,ord_1,,0,ord_1,0.743299666298571,,3.0207373841618503,cat_1,4,ord_1,ord_1,ord_0,-0.18465287241106396,ord_2,cat_0,0.10419096011367696,,cat_0,,ord_3,ord_0,0.07587090340809127,ord_3,1
4156ea4f4350d71,ord_2,ord_1,0,ord_2,1.2045549805189857,ord_4,1.3006958380594427,cat_1,5,ord_4,ord_3,ord_2,0.6534614606237414,ord_2,cat_0,0.14667830360435655,cat_1,cat_1,1.0976014357955046,ord_3,ord_2,0.18293293727670584,ord_3,1
415d4947d7ba699,ord_1,,0,ord_2,0.4517556761970325,,0.408861808755586,cat_1,15,ord_5,ord_1,ord_0,-0.3397875983995054,ord_1,,0.17147223837476858,cat_1,cat_4,-3.57651461551258,ord_1,ord_0,,ord_3,1
415e98cd4a133ae,,ord_3,1,ord_3,0.4109077475185212,ord_6,-3.6693935318468665,cat_1,3,,ord_4,ord_0,0.7769799396150106,ord_0,cat_0,0.14961391839856308,cat_0,cat_0,,ord_1,ord_1,,ord_3,1
416369d6f5abed8,ord_0,,0,,0.6093328958616728,ord_6,-2.2174100808150192,cat_1,64,ord_5,ord_0,ord_0,0.9189085907770026,ord_1,cat_0,0.1800246483790239,cat_0,cat_2,4.507440283154301,ord_1,,0.10305093925502239,ord_3,1
4163e73fb9a5fd4,ord_1,ord_1,0,ord_2,0.5770820494709661,ord_1,-1.5816503935561508,cat_1,,ord_5,ord_3,ord_0,0.8893717175605,ord_0,cat_1,0.14552561589354202,cat_0,cat_1,,ord_2,ord_0,0.9132004705388267,ord_3,1
416837911aa8c99,ord_2,,0,ord_3,0.6241953467345781,ord_1,0.027152233312885632,cat_1,2,,ord_4,ord_0,0.6995967846971962,ord_0,cat_1,0.16810115605767714,,cat_0,,,ord_0,0.7004904977351649,ord_3,1
416a3acc8da54bd,ord_2,ord_3,0,ord_1,0.18985056347667684,ord_2,-1.6002134811841664,cat_1,4,ord_5,ord_4,ord_0,1.0920417873769481,ord_2,cat_0,0.14881779699410413,cat_1,cat_4,4.596024817709107,,ord_1,,ord_3,0
416d56c2afd1838,ord_0,,1,ord_1,0.650151710427496,,1.9999435435638035,cat_1,0,,,ord_0,1.3665368384546328,ord_1,cat_0,,cat_1,cat_0,5.55927476859064,ord_3,,2.164269731629486,ord_2,0
417958987915ffd,ord_1,ord_1,0,ord_3,-0.17179768761760975,,-3.6702956053545233,cat_1,3,ord_5,ord_4,ord_0,0.076933876129688,ord_0,cat_1,,cat_1,cat_0,0.9972046148408066,,ord_1,2.031862284645306,ord_2,1
417c39f51df7ee0,,ord_1,,ord_1,0.4675813951083567,ord_2,-0.21482492356349298,cat_0,0,ord_3,ord_1,ord_1,0.04778420056362684,ord_1,,0.06735874892724625,cat_0,cat_5,,,ord_0,0.3352627748252451,ord_3,0
417ea223ddbd5c1,ord_2,ord_3,0,ord_1,0.3120980125659497,ord_1,0.4785933721987826,cat_1,1,,ord_4,ord_1,-0.3447105598781757,ord_1,,0.10893909450677217,cat_1,cat_3,,ord_3,ord_1,,ord_3,0
41917f968a0c59b,ord_0,ord_1,0,ord_2,0.500620452366639,ord_4,0.7967949998649984,cat_0,28,,ord_0,ord_0,-0.40553924029683786,ord_0,cat_1,0.15762908309973714,cat_1,cat_2,-5.357090281460764,ord_2,ord_0,0.033897744690315666,ord_3,0
4196dd7731d6aab,ord_0,,1,ord_1,0.8051060886393798,,5.195222634156978,cat_1,8,,ord_4,ord_0,0.6940357560276122,ord_0,,0.09988995174645336,cat_1,cat_1,,ord_3,,1.6080667129150692,ord_3,1
419730d1e64ec2e,,,0,ord_3,0.6217586461869654,ord_1,0.5751517487987404,cat_0,4,ord_5,ord_4,ord_0,0.6763123900734738,ord_0,cat_1,0.2194508047012912,cat_1,cat_0,-3.0972054977673555,ord_2,ord_0,1.0331211868595076,ord_3,0
419d47030348a7a,ord_0,ord_1,1,,0.3537984053238781,ord_1,-2.5847232800044297,cat_1,22,ord_5,ord_3,ord_0,-0.20731355902409787,ord_0,cat_1,0.09799773939747537,cat_1,cat_5,,ord_3,ord_0,0.6690225402095505,ord_3,0
