row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
3e756142e83c8d,5,2,0.8066479371524864,-1.0832832418203835,ord_4,1,ord_0,2,21,,2,0.12056350765782473,ord_1,2.6003007467803716,-0.2520541517408159,0.36047135634343463,ord_3,0,1
3e88837e23e8df,2,2,0.2657097983818071,1.232513589349359,ord_4,16,ord_0,1,1,-1.1148807067677824,36,0.0995419218887828,ord_1,-1.241293499706245,-0.10594257242353743,0.6590409300177237,ord_0,,0
3e9470f375bb2c,0,5,-2.5722936903163705,0.1390905640707633,ord_4,9,ord_1,0,2,2.58855309869257,35,-0.2260953617222205,ord_1,1.3156034472593074,0.7522585470850142,0.7179113110146474,ord_0,1,1
3ec0d7a7934468,4,0,,1.4615814493277792,ord_3,10,ord_1,2,11,-2.0713565719756177,22,,ord_0,1.7445384457894904,0.07872252793284538,0.6943129973763631,ord_5,5,1
3ed0b9516b3c03,1,3,-1.0525764100018382,4.714306431250608,ord_1,3,ord_2,0,4,0.504104127201346,22,0.7246377451511535,ord_3,-0.22092596380035934,0.004889464304132264,0.8348052023638798,ord_1,,1
3f12c7f8cb6aa8,15,0,0.6870633069140755,1.367949828599071,ord_2,3,,5,0,0.19968184553196522,84,-0.057362497033678454,ord_3,-0.5212586210448034,-0.2911213302594178,0.590626900122009,ord_3,3,0
3f92a2833a8e28,1,5,,-0.6153722853801816,ord_0,2,ord_1,1,1,-1.980765137151823,45,-0.7267233736168496,,2.3092039409829637,0.12080398423510465,0.5022504132654528,ord_6,1,1
3fbba7d8439706,2,2,-0.6189055546902268,,ord_0,0,,4,4,0.279747256581023,32,,ord_3,0.790091289665492,0.7888573257905744,0.2981654132719084,ord_2,1,0
40390612288f19,1,0,-2.071155905001799,0.08915398105372546,,0,ord_0,0,3,,49,0.07055429866675869,ord_2,0.5309122808415984,-0.1930915995627625,0.8279602742682712,ord_0,1,1
40768fd6b4c627,5,2,1.6787772948507937,1.3416786697967287,,2,,5,,,80,-0.11459401439543859,ord_1,-0.38625813642410023,-0.09059834774085687,0.5521317306002135,ord_3,4,0
4082af9599f57f,0,35,,2.23443101552457,ord_4,20,,7,1,-0.4351322408035588,21,0.0635450926243658,ord_3,1.7931586813083213,0.03828855252768164,0.0,ord_1,,1
40d7d213fda5b8,5,0,1.4338496347259593,0.9373579146711304,ord_3,0,,0,,,12,-0.6478808883054636,ord_3,-1.661913171558614,,0.0,ord_0,1,0
40e916220ff1ad,3,2,0.28814546636700356,0.5999349102732758,ord_3,0,,3,,2.855421039228285,31,-0.6444550801461226,ord_3,1.0562665643501394,0.51841088254379,0.5928844201062641,ord_3,3,1
40eaa2ddef2b2c,1,2,0.48917566587504835,-1.6160919953636301,ord_0,1,ord_3,0,,1.4649494671171661,23,0.4583161777595095,ord_2,0.29257122542370856,-0.08289816632194631,0.8697144835058863,ord_0,0,0
415530ae71174e,5,0,-1.139231146954954,-0.3700940148589942,ord_1,0,,1,22,,13,,ord_1,-0.005646748530109269,0.45062654971186134,0.8127976492313558,ord_3,0,1
416b72a00cb9fa,4,2,-0.17669088893702356,0.7523619914009779,ord_3,1,,0,,-1.480386794836026,36,0.827490154090594,ord_1,2.626339746277105,-0.27888087368774017,0.5570989880570794,ord_5,3,0
41d9be3a0bca1c,2,3,,0.4965575586043277,ord_0,3,ord_0,1,15,,28,0.04123232805100486,ord_2,1.408322133878266,0.07441289763108293,0.7349827394953901,ord_3,2,0
4254079f03e6a0,5,0,-1.4322150813122367,-2.024807399405115,ord_4,7,ord_0,0,31,,5,-0.14665089918943067,ord_3,-1.9617041168871845,-0.7198367163678928,0.555081365965386,ord_0,0,1
425e6c3d861067,2,1,,-1.431191305851782,ord_1,0,ord_3,14,1,-0.24994507295628293,57,,ord_2,-2.27363986660544,-0.03402218703771201,0.7619103030053935,ord_3,0,0
4279b16bc4302b,1,5,2.5954752988446335,0.47215590989045,ord_0,1,ord_3,10,,1.5022443061694482,21,0.2479675291507809,ord_1,0.3064296248811609,0.309734342951677,0.8416745668751563,ord_6,1,0
4296b56cee7c07,0,2,0.11073931912175827,,ord_3,1,ord_4,3,29,,6,,ord_2,0.024809175885039503,0.12758479176768237,,ord_3,10,1
42cadcc5a4c7de,0,3,0.4849149738081586,0.33310597736479025,ord_1,0,ord_4,2,17,2.359048194663677,7,,ord_3,1.5825197943652465,0.45963705256378573,0.6616372452706468,ord_3,0,0
42d8c2d350a417,0,21,,-0.8008604063215055,ord_1,1,ord_1,4,1,,51,0.2605182643101064,ord_3,1.160977430340225,-0.08178445101830548,0.8807441828195341,ord_4,0,1
432af0cede74d0,1,3,-0.8006172249081883,1.6602384506328522,ord_4,21,,0,2,,31,-0.09332963849202781,ord_3,-1.2832867269787163,-0.15024965848379476,0.6687794006027454,ord_1,4,1
433075fd58fe64,6,0,-0.1091656416491038,-0.6414079370261822,ord_0,3,ord_3,0,5,-0.07714301718999872,28,,ord_3,-1.6245425067017738,-0.028569204829486706,0.42403233734486545,ord_0,0,1
4396d7809da216,4,1,0.302143511729416,0.23916264374278032,ord_0,,,7,14,1.0900986745209789,4,0.00485536341486148,ord_0,-0.6956903163303083,-0.13530537723845545,0.8404134790462102,ord_6,2,1
43b937beae6504,0,11,0.660121803627173,1.0026895930514486,ord_4,1,,1,5,-0.18183360060377118,11,-0.4192385576037045,ord_2,2.3452464509440376,0.21369285536856508,0.5637053923598558,ord_3,,1
44138e49d1bf80,0,3,0.32844852534171487,-0.6748100520363506,,0,,2,4,4.1589914573454525,35,,ord_2,1.644736288371846,0.7027805630465846,0.9704370141126363,ord_0,2,1
443c0a53593312,6,1,,0.9142555407660979,ord_2,8,ord_2,2,3,,15,-0.8040292104855418,ord_0,0.11717179089511964,0.6030947183198623,0.7864311618184782,ord_2,3,1
44515bbfd40783,0,3,,0.9919610558232075,,13,,5,3,-0.5564019239004617,14,-0.12334338864125968,ord_3,-2.021671491119009,-0.03186746076408785,0.5980951285692538,ord_2,3,0
446c7b12160ccb,6,1,1.3887367562985318,-0.6503433388193239,ord_1,6,,0,0,2.452073085844545,25,-0.1723910952409875,ord_2,-1.445112049401522,-0.3046216125982449,0.7845051448062114,ord_0,,1
447b933884c087,0,6,,3.990833531255016,ord_0,24,ord_1,20,0,0.17656548758217094,42,,ord_0,-1.5794537437492242,,0.5081482025394032,ord_6,10,0
44aadc36675c2f,6,1,3.7531616248793505,0.6648017362195731,ord_3,6,ord_1,15,0,,38,-1.1092718797706196,ord_3,-0.9009966205349387,0.25254581958327715,0.38503627141466296,ord_3,1,1
44ac2906847d8b,0,23,3.5036871557546174,-0.031198870656402117,,0,ord_3,7,1,0.2478059671880264,38,-0.6201341573439693,ord_0,-0.5682352226550645,,,ord_3,1,0
451b0aeb98ceec,6,0,-0.1854071142815923,1.3010204463074968,ord_1,4,ord_3,2,7,0.05464494581777135,17,-0.24557336715401482,ord_1,0.567436912068832,0.32561344066422915,,ord_1,3,1
45434860fa1829,3,7,,-1.6602821477682612,ord_0,0,ord_2,9,1,,35,0.22794000300276773,ord_3,1.1371711164316334,,0.8056651867922205,ord_4,0,1
45c10882302498,0,3,,-1.1450496268841408,ord_1,0,ord_3,27,,-2.7704876042488933,15,,ord_2,-1.7524504644310388,,0.32864351658849983,ord_4,0,0
45c8c191378a54,0,6,,-0.34445074078257015,ord_1,5,ord_2,0,4,-0.23837201410540854,40,-0.7216207528023206,ord_3,-1.7612011285341467,-0.6023598640381017,,ord_0,2,1
45d7a96afff296,8,0,-0.7231004655398138,1.656046556554601,,2,ord_0,4,3,1.6763259956008636,18,-0.04514336374855976,ord_3,2.2748255747857056,0.045060751863826326,0.3730479959393578,ord_2,7,1
45dddac7687e0e,2,9,0.17721249369710912,0.580745399390955,ord_0,5,,11,0,,58,,ord_2,0.9158276364425194,,0.38236590273619836,ord_6,1,0
46610460fa8fd5,7,1,-0.7634764534531707,-0.5125525356656726,ord_4,1,,1,21,2.5506820996312314,12,0.8388817938325032,ord_3,2.0523614225048714,-0.34528215006916446,0.8886926160015257,ord_3,3,1
46725fe55a7b3c,1,2,-2.6177692511412354,-0.3061549606231993,ord_3,23,ord_1,4,10,2.231177162206886,32,,ord_3,2.7456676096422368,0.32990566911550434,,ord_0,2,0
468937e22f1708,0,2,,-1.6654483554466015,ord_2,8,,4,14,0.5452488785605751,11,-0.6661578742954691,ord_3,-2.6077217773634622,0.25011612978407916,0.7668612860118111,ord_2,0,1
46b8068372b40e,2,0,-0.5488815415953759,-0.6573835016664131,ord_0,0,ord_3,3,32,0.9020272670590385,6,-0.41610112715166997,ord_3,-1.9146586596416761,0.6699232935064092,0.6055934430868728,ord_2,1,1
46b85b6b8fe41e,1,0,-0.4845331546956536,1.6626549515568567,ord_0,0,ord_3,2,1,0.3802401026357852,89,,ord_1,0.33929476909829026,0.1115752995006076,0.9090068720771836,ord_3,5,0
46ccb5c37a142f,2,17,1.8427088603366555,-0.7900621791728946,ord_1,2,ord_0,9,5,0.6574452140843469,6,0.09196369299366919,,0.0719208423186195,-0.5762176141329892,0.9586416221251696,ord_4,0,1
470769f5709806,1,2,,-0.3975829851003019,ord_3,5,ord_2,0,2,1.9623114633893066,34,-0.29646220871407064,ord_2,2.0132402451931872,-0.15513549697559276,0.5144846488875916,ord_0,1,1
47b49f57d6d4c4,0,6,,1.0887683108514339,ord_0,13,ord_2,1,,,49,,ord_0,-1.3011800961339173,0.5717449122323336,0.5279729595304348,ord_0,5,1
47c3c9b7ed9226,2,5,,-1.4577223665846208,,7,ord_1,0,5,-2.4519711091330705,16,-0.040239890384436004,ord_3,2.5719288179295328,0.05903396547157519,0.5166334281628086,ord_6,0,1
480d330c381ada,0,3,2.2192921662732474,-1.116136520303189,ord_2,0,,2,,-2.5213250034796464,13,-0.6160130920259683,ord_1,-1.5374692421559073,0.07612402663867394,0.0,ord_0,3,0
485e2ead93d68d,0,2,,1.938769917341457,,58,ord_1,0,2,1.0223688052934687,14,-0.27165181321571863,ord_3,-1.9026784113352535,0.04058753560755096,0.6847411030145365,ord_0,8,1
489511de67b135,3,6,,-0.20012912635158536,ord_2,5,ord_0,0,,,4,,,1.3033323413092477,,0.6056780503915774,ord_0,2,0
489653caed8131,1,5,-1.4606649230660937,-0.9987519629274406,,5,ord_0,0,21,,9,-0.07379882300559518,ord_3,2.5996264923023786,-0.35607336729538064,0.4646357525519031,ord_1,1,1
48c038fc2f1e74,10,0,-0.3286637052217508,,ord_3,0,ord_0,0,6,,20,-0.4563862249708429,ord_3,3.2078635738487034,,0.6196527550153249,ord_5,2,0
48e5281bb2ea11,4,3,,1.0011020424178705,ord_0,17,ord_0,4,7,0.6248280418714794,26,-0.06271477341944817,ord_0,2.089394040819093,-0.1708669642276365,0.5207996980690003,ord_0,3,1
4961bdbaa88232,6,0,,-0.3243679114232451,ord_4,2,ord_2,12,,-3.329510837076716,34,-0.7650828488277446,ord_3,-1.567713938792001,0.34238899521814403,0.0,ord_5,2,0
4992a00db2d633,0,2,,1.1086462997372117,ord_3,6,ord_2,0,1,-0.7427673893904851,52,0.27606054935280694,ord_2,1.5256851927098523,-0.07450040036179494,,ord_0,3,0
49bf6071ef2bbc,1,1,,1.3291767105288264,ord_3,29,ord_1,2,,-0.34462942544281194,38,-0.2170511491189069,ord_1,0.2747949969711172,,,ord_0,6,0
49d48c802edd19,5,6,1.933497469478265,-0.9688114046141134,ord_1,15,,7,3,-2.164439729658474,15,-0.03719333760203383,ord_2,1.5958423324648576,0.33606125135291676,0.4227203541818074,ord_6,2,1
49d54bf39a6d36,0,5,,-1.250595404180733,ord_0,0,ord_4,2,,1.2351876888972066,18,0.2260654573944408,ord_3,1.5268894356418226,0.545293934806869,0.546398544926609,ord_3,3,1
49db54347e0cd0,0,12,1.7112207753891857,-0.8334159390472249,ord_1,0,,1,0,-0.8742098464223622,43,-1.6063815360751361,ord_1,-1.9828637762965118,-0.12279574467713567,0.0,ord_1,0,0
4a2d0a17f8b49b,15,0,,-1.506534396819851,ord_0,4,,16,2,0.34210127804061885,33,-0.9247415867648952,ord_2,-0.7719274042037085,-0.47281110499013235,0.5119963557190705,ord_6,,1
4bd2d5b9351dc7,9,0,1.307443044556082,2.335203353034665,ord_0,44,ord_1,63,26,,0,-0.2566928802198394,ord_3,-1.6006685981322168,0.018604378409929102,0.5757882533070356,ord_6,7,0
4cc783bc3afd63,4,3,,-0.8944323365114035,ord_3,5,ord_0,1,,3.330291746439112,56,0.03008748200385375,,1.5185949933932874,-0.06702626801284518,0.9452229878286833,ord_0,0,0
4cdba4df424f43,0,3,,-0.2221526311403264,ord_3,5,ord_2,26,0,,49,-0.4548882944632894,ord_0,-1.2204627604922014,0.05582162129513217,0.7863182425203793,ord_6,2,0
4d118ecb90f200,1,8,-0.7052401845452513,-0.2364037492843307,ord_0,3,ord_1,1,,0.4478769623778014,22,,ord_3,2.1990470284176533,0.7714227463140909,,ord_3,1,0
4d4a985b1ded14,0,1,,-2.6036419098030503,,0,ord_3,3,38,2.918516422156679,6,0.22170057379615885,ord_2,0.07748918488132173,0.23322669656366465,,ord_2,,1
4d7a602ff7ddf4,2,0,,0.688140615114868,ord_0,1,ord_1,45,11,0.4302407417704004,30,,ord_2,-1.5883606741354632,0.35616568921709585,0.7311150503903394,ord_3,3,1
4d7bc2f0977cef,1,1,-4.40345355519024,1.6330408162321062,,8,ord_2,4,,2.382332064319424,26,,ord_3,0.693362261868727,0.4598346024605221,0.625761384392567,ord_2,4,0
4df4fe9b432384,1,2,-1.012006307217027,1.1990123803612986,ord_0,8,ord_0,0,18,0.9710021695714567,8,0.09734810038488109,ord_3,-1.6393632469299724,-0.020569639360496182,0.7952079351004424,ord_0,,0
4e3185292167d9,1,0,0.10792618232627094,2.0354666516617197,ord_0,6,ord_2,0,2,1.353979597331652,26,-0.1873519240654504,,-1.678312519012467,,0.4146787821272333,ord_1,2,0
4e58ffe47069a8,2,2,-2.014073231083964,-1.0107795957656667,,0,ord_0,2,,2.4341763904858293,61,-0.24841076770963297,ord_2,1.597796319431268,-0.12424371261796925,0.7517835563070674,ord_4,0,1
4e8418d8dd04b1,5,2,-2.0813176406559277,-1.548138245107791,ord_3,4,ord_1,22,,-1.757728691472749,18,,ord_3,-1.3808172647874328,0.4894364708681336,0.0,ord_6,0,1
4ec4157c41c3fa,0,3,-1.1807508937721405,-0.667402968008806,ord_4,0,,2,22,-0.5360167209494041,14,,ord_0,2.3832334691283372,,0.40508643881545164,ord_3,3,0
4ef46c646970d5,10,0,,-1.2394548136487227,ord_0,6,,4,6,1.8035503204731225,25,-0.7135814393135874,ord_3,-1.364979653315461,-0.022373393396167868,0.6579739579757287,ord_3,0,0
4f4d5c3ba8ddd6,5,0,,-1.122499888115829,ord_0,0,ord_1,22,8,-2.875489122258973,7,-0.32465256170424606,ord_0,-1.580713960620939,0.3041996099780619,0.5381595819523374,ord_3,1,0
4f8c243d515c5e,2,5,-0.08905564884060901,-1.451391801205676,ord_1,1,ord_3,1,1,0.1828682723004197,25,,ord_3,2.0195765593939337,-0.14282118439501512,,ord_0,0,1
4fbbe6c096a0fb,0,11,0.05427506401838078,2.4969470379740897,ord_4,40,,0,2,,15,,ord_3,0.46246919116419083,-0.21169026863253354,0.6909972702097537,ord_0,,1
4fcf0039ab3f07,1,14,-1.029370686452912,0.1500969909423157,ord_1,0,ord_0,4,11,,12,-0.11121590866409717,ord_2,0.9636314915034376,0.11257963028545949,0.9607463914664034,ord_4,1,0
502ec3bd138f53,2,0,1.3778915881293676,2.413474178579464,ord_4,7,,7,22,-0.8506095179480209,1,-0.9730279069788473,ord_1,-1.28839267523857,-0.046772722789626936,,ord_2,4,0
507cf0393bbd54,1,0,-1.7788382643842855,-0.9494856988078547,ord_4,22,ord_2,0,38,-0.7169473449776333,8,,,-1.7383204007860553,-0.0835823007325247,0.6422349672550265,ord_1,,1
5097176540ec15,3,0,0.9818015544705966,,ord_4,2,ord_0,13,6,,14,0.03647824428061058,ord_1,-1.1288352012091554,-0.21531726604919815,0.48240930124539416,ord_5,2,0
510c4f2267c2f8,4,0,,-0.9380835138000939,ord_0,5,,1,,0.15589458393211386,39,,ord_2,-1.3604804234202603,0.09952223231151369,0.6743550523530225,ord_0,1,1
521f7fec616149,0,2,-0.8063494276653029,0.38057111928762527,ord_4,0,,1,11,5.3709018451965385,17,0.2926025645771214,ord_3,0.4380908254381676,-0.10401840077874773,0.9780633504438043,ord_3,3,1
52246a6c44c74f,4,0,,-1.0120674705806716,ord_0,1,ord_2,34,0,-1.5764450591767538,36,-0.7258164468022372,ord_3,-1.452658430269122,0.237204497271316,0.0,ord_3,,0
5271057d7be0fe,2,1,,1.843031732105641,ord_4,23,ord_1,0,2,3.450469586560515,22,0.8794711688013979,ord_2,0.3154468717549405,0.5660514542202164,0.7609321726884694,ord_0,5,0
538c630c4f84cf,2,0,1.5210139911438998,0.469524556960165,ord_3,7,,6,1,,11,-0.007146747386202884,ord_3,-1.1845323659385363,0.4135806270580557,0.5321516381604381,ord_2,2,0
5390c173220661,0,10,0.3415556424724009,0.46649657490128005,ord_4,0,,1,,-1.0740297086922268,32,-0.8871549060616126,ord_0,-1.323805826586825,0.2385081741661034,0.0,ord_0,0,0
541d4802e2f353,1,4,-2.6768258812428143,-0.09412814999132291,ord_2,2,ord_0,3,2,,63,-0.9307304029083657,ord_2,1.612091137565334,0.21342474887322252,0.4442190267172591,ord_5,1,1
54be16b6d9ab7a,0,10,0.3621247447204661,1.3548365915253702,ord_0,11,,5,0,,42,,ord_3,1.1195065769520385,0.11852034238101707,0.9439065998586698,ord_2,5,1
54f39304d58742,1,2,0.30764141849760485,3.9706117658884823,,30,,2,0,,32,,ord_2,0.7924328513651018,-0.21220948982647447,0.7090423653520201,ord_0,14,0
557022d7d29b6b,0,7,-3.6735586637379227,0.23495127895378887,ord_2,0,,43,24,-2.3523710486691423,40,-0.3115711391652016,ord_0,-1.9517608778581295,-0.3139455734406857,0.7061793808416114,ord_3,1,0
5657c70a728e2c,4,1,-0.5282873091257578,1.0167119737474222,,2,ord_3,0,5,-0.24074465181866733,23,-0.4933285381325636,ord_3,-2.0471374088146135,0.02565256936904957,0.147349503147319,ord_0,3,0
573a36f25e1ffa,0,2,1.1233458568471169,-2.0785402209289554,ord_4,15,ord_1,32,0,-2.296229087561917,37,,ord_0,-1.015892651145732,-0.21073252179250823,0.2533366305239048,ord_6,0,0
573b1ea23bc9a3,0,11,,-0.9807017832057278,ord_4,,ord_1,1,3,,13,-0.27665429395212193,ord_2,-0.9569916497170513,-0.0618777794565626,,ord_1,0,0
574a5b1d19d252,3,4,,-1.6866279305886276,ord_2,5,ord_0,0,1,,44,0.20240534694498297,ord_1,1.1683217414339777,-0.22985445029842,,ord_0,,1
57fa4531baf88a,2,1,-0.5000724676786851,,ord_0,1,ord_1,2,10,0.47086975883979454,13,,ord_3,-1.7620842191951576,0.4969762466588018,,ord_2,1,0
57fe9e18903ab2,2,1,-3.3075842270734976,1.7909463410816449,,14,,36,35,-1.5505414668306008,6,-0.9211185949902964,ord_3,-1.8421924323879793,0.09451755353592525,0.0,ord_6,4,0
58001c23b65931,1,23,-0.5976110080048183,1.6728533520600741,ord_0,11,ord_1,4,9,0.9913147256562254,18,-0.8690126540762018,ord_3,1.503531182805077,,0.22011254023108373,ord_1,9,1
58077ba5b7a0a8,0,0,-1.0230110966104606,0.12626907559939807,,0,,0,8,,35,-0.5630814429844044,ord_2,-2.0352441914362083,-0.4878023553994878,0.7502646352020959,ord_0,2,0
58255d3201017d,0,4,-2.180923445688076,-1.2392954592298242,ord_0,0,ord_0,3,14,0.12490149182759315,20,-0.05826364262939579,ord_0,-1.2074746296408678,-0.06160331889116948,0.7038767502863654,ord_4,1,0
582bd969779c5a,0,8,,0.5765243375625976,ord_1,0,ord_4,1,11,0.025768074445645717,34,-0.5000373526303092,ord_1,-1.6139059543699474,0.13555229592603246,0.6572304098008537,ord_1,,0
583281203ade6e,0,4,-1.845294517964684,-0.8444987702640561,ord_0,1,ord_3,1,30,,10,-0.35011361524027224,ord_3,1.1479037932645646,0.36166129713158923,,ord_2,0,0
587cf543cac1c5,7,0,,0.11879208825101584,ord_4,0,,0,42,2.916757233880452,10,,ord_3,-0.06662091325562214,0.465357767685024,0.9273921925338307,ord_0,2,1
587f0acb46aa43,3,0,-0.15214271542212013,-0.8928208183484452,ord_1,9,ord_2,29,1,,104,-0.7929530907416598,ord_2,-1.5351865692711617,0.4482382580093903,0.7844652820264231,ord_6,0,0
58830c9c4aabf1,0,8,,1.5947389529146327,ord_2,7,,5,4,0.6374169359720374,21,0.3383706994175627,,-1.389646519460001,,0.7383437462158202,ord_2,5,0
58915eefb886fc,3,2,,1.5127609786804368,ord_1,2,ord_2,0,2,-2.716379007553504,26,-0.7082333392731097,ord_3,2.359668409531203,-0.26848132369450145,0.32513025300657095,ord_5,7,0
58d102c40af4cb,2,3,,-0.7004243454102393,ord_0,0,,18,0,,77,-0.6360831015647558,ord_1,-0.8657545126383348,0.1803784926296006,0.5174605937139383,ord_3,,1
58d4fb16c95723,2,1,-1.4485993988506185,3.0456485160841695,ord_4,20,ord_2,2,,,12,0.36073134509922056,ord_3,-1.5389957204624558,-0.14995495278287568,,ord_1,,0
58df04516a57ed,0,16,1.4633608863259382,-0.014029559365142608,ord_2,2,ord_0,5,,,48,-0.540202430183656,ord_0,-1.0557440380632612,,0.6124248442943062,ord_5,2,1
592f625e409972,3,1,-2.6460426625651965,0.8893165589381922,ord_1,2,,0,15,0.7567987648806938,36,,ord_2,-2.1009082109054944,-0.8224862951021952,0.3476920928750499,ord_0,,1
59b710ee53c107,3,3,-0.6745932419616888,-1.033644656290188,ord_3,1,ord_3,0,11,3.188914590656988,20,,ord_2,0.8157375266048186,0.5860809350398466,0.865582940813134,ord_0,0,1
59de38f6e97812,4,1,0.2098764828400188,0.3954932644001824,ord_4,11,ord_0,2,3,,17,0.19791593688186,ord_0,0.14181625352456695,-0.2268858411183483,0.661488483737454,ord_2,4,1
5a0d2b1cecb2b3,2,1,,-0.20892849677869169,ord_3,1,ord_0,1,29,3.650467387319118,8,-0.14377436808229252,ord_2,0.34019978025441067,-0.6462519128274468,0.9104185110062006,ord_3,2,0
5a3661e738b669,0,8,-0.9309313170653712,-1.458185875106296,ord_0,,,21,4,1.5955045678252575,20,-0.1559621105148035,ord_0,-1.7823833512287497,-0.22770621250499934,0.7189980293356152,ord_5,0,1
5a5b4745e5af53,6,0,-0.36084594371484513,2.502906823223089,ord_4,10,ord_0,0,2,2.441508890769713,24,0.018039327445288758,ord_2,-0.0398414669104457,-0.5503300287493431,0.8865882283458424,ord_0,5,1
5a5d9ea36c540b,5,5,0.11601035133876203,-0.9978786039871094,ord_0,0,ord_4,7,1,0.7840655862045524,58,0.25844927268178064,ord_3,1.549807054896083,,0.9017097933970761,ord_5,14,1
5a7b8b6e62e6f5,1,1,,-0.2722621981452857,ord_1,6,ord_1,44,5,,19,-0.5614374441497342,ord_0,-2.120064394903467,0.7627628288309439,0.6804749441474989,ord_5,2,1
5aa99efe641f4d,7,3,-1.1885569348356038,-0.3045292306871583,ord_4,0,ord_0,2,,,20,0.05333361484152184,ord_3,1.7892951811362547,-0.29870753689495927,0.9446647436228947,ord_3,0,1
5b2a894b4254ff,2,0,,0.5301743284398917,ord_4,0,,3,25,-0.10868871414636994,1,,ord_1,-2.2204185879636165,0.24958670698294147,,ord_0,0,0
5b2fd1e9a47f23,0,6,2.1771899611771057,0.28358114619050634,ord_0,3,ord_2,0,1,1.3103109029289453,21,-1.0262731895718917,ord_2,0.10243963833324832,0.08219294677196712,,ord_0,2,0
5bb8027561482c,0,1,,1.192156038640453,ord_1,15,,1,,-0.08822618297651896,57,0.136516081250395,ord_1,-0.9175153344650111,,0.7861723025110283,ord_0,3,0
5bdd5cc2e853ed,7,0,1.2132316900289195,,ord_0,0,,0,0,-0.07541511241651588,81,0.7368660646911388,,0.31649684526741556,,0.7919633331128262,ord_5,0,1
5c3868c8a7081c,4,1,-1.4395454015134848,-1.562922412131272,,3,,0,35,2.0022953494964075,3,,ord_1,1.815476453658881,-0.7106755540097928,0.5563365131667587,ord_0,0,0
5c445def65106e,0,6,,1.553686453078174,,0,,7,4,-1.3824130060542568,28,0.643837411307609,ord_0,-0.12693093395242006,0.11091345269171088,0.7289808308362501,ord_6,0,0
5c4af263b9c00f,1,9,-0.5160410544601696,0.805322542482237,ord_4,0,ord_2,3,2,-0.6277062471175021,52,-0.19690389528362787,ord_2,1.0100332443654498,0.6205503301641999,0.24053519136169663,ord_5,2,0
5c7325195b2a38,2,6,0.8866212861345308,-1.0234862690861604,ord_1,0,,6,4,1.2450111678302764,21,0.3357645671816384,ord_3,0.9856768222759507,,0.72719716150191,ord_5,5,0
5c79929a6520fc,6,0,-1.5794849856496902,-1.3896084781190687,ord_1,2,,20,24,-1.3311729687287455,5,-0.32868901876484014,ord_3,-1.4476474180938952,-0.22364808621621088,,ord_3,0,0
5c7a930964fe24,2,1,,-0.9437213832239022,ord_2,2,ord_3,8,0,-1.3067811516738232,65,0.21754466630574332,ord_0,-1.099523423249289,,0.5987719360069861,ord_6,,0
5cc35b1afa1c92,1,3,,-0.09972049102809794,ord_1,1,ord_0,0,4,1.0514653023956364,14,,ord_1,2.00582040108546,,0.5142338681566055,ord_3,2,0
5cc38b273b1dce,9,0,-1.865699450041082,1.142996082435556,ord_3,0,ord_0,2,,3.4378745041991046,88,0.06846807039940536,,1.5274931510798497,-0.18672531486215302,0.9868504580802002,ord_3,2,1
5cff8fdbd1fcbb,0,6,,0.25523669741890825,ord_1,0,,25,6,,25,0.4858923595629482,ord_1,-0.9728885916622558,,0.6514284812015363,ord_6,3,0
5d660b3d04405c,2,4,-0.22129559074699867,-1.9096938399902494,,6,ord_0,1,5,1.0793252816163839,15,0.08390663658133019,ord_3,1.7565355112627716,-0.5813928623652572,0.9204975888000129,ord_0,0,0
5d87bebe722e37,0,1,,1.0389350875859593,,4,,0,,,4,,ord_3,-1.4467905842796167,0.3581455444574407,0.27943449995405567,ord_0,5,0
5dd9afb148579a,2,2,,1.3384136832437021,ord_3,2,ord_1,10,1,-2.3092014811902573,75,-1.1834675226656841,ord_3,-1.0141579483689833,,0.0,ord_3,4,0
5e732b4b900f88,10,0,1.4959821799979272,1.1086768474763964,ord_1,0,ord_4,5,2,,30,-0.36258708590509703,,-1.508358519436025,-0.04653395093501598,0.8285189795749311,ord_2,0,1
5e9b3f28a07da3,3,16,1.6813796732958273,1.2898901394160314,ord_1,10,ord_0,5,1,1.3718240327294355,19,,ord_3,1.4044896584970676,,,ord_2,2,0
5efc67f7d66f34,4,0,,0.4112737176798977,ord_0,0,ord_0,1,5,-1.0880779374215979,20,-0.05517209888641756,ord_3,2.3282661334007284,-0.408896967106373,0.6499655128730805,ord_4,3,0
5f35f6bb7df98a,0,2,,2.8919953624369077,ord_3,15,ord_1,0,8,-3.844418221871675,14,-0.672380885898358,ord_1,0.55711493267546,-0.16988036937478163,,ord_6,9,1
5f575af4f5b701,2,0,-3.285189971956205,-0.8911587791997972,,12,ord_1,0,,0.29890728391980137,46,,ord_2,,0.5003870788008985,0.5432971994624198,ord_0,1,0
5fcb650342d5ec,0,21,2.61555136091075,0.34070096716608034,ord_4,6,,5,2,-0.11475826834829683,26,0.14963231431164614,ord_3,0.9916334557586003,,,ord_2,,1
6038635f76ac94,0,5,-1.2602899631892734,,ord_1,4,ord_0,0,0,,61,0.17925842264980038,ord_2,1.4745429235626146,,,ord_2,0,0
